序號,統一立案編號,類別,名稱,營業地址,保單到期日,Longitude,Latitude
2561,78367088,商號,上園餐廳,臺北市中正區林森南路４號,115/09/11,121.523013,25.0441
2562,12333833,商號,梅玲西餐廳,臺北市中山區南京東路一段13巷6弄6號2樓,115/09/12,121.523559,25.053522
2563,88217399,商號,埕澱商行,臺北市大同區貴德街75之2號1樓,115/09/13,121.508444,25.05627
2564,79470005,商號,暖閣餐廳,臺北市中山區林森北路107巷46號1 樓,115/09/14,121.526428,25.049944
2565,01403706,商號,禾園溫泉餐廳,臺北市北投區行義路300巷1號,115/09/16,121.529084,25.139019
2566,04321567,商號,波麗路餐廳,臺北市大同區民生西路３０８號１、２樓,115/09/16,121.512063,25.056878
2567,00561250,商號,宴秋餐廳,臺北市中山區林森北路289號12樓,115/09/18,121.525578,25.055589
2568,10368080,商號,傳生茶園,臺北市文山區指南里指南路3段38巷16之1號2樓,115/09/18,121.587372,24.969656
2569,17267832,商號,謝菈蜜餐廳,臺北市中山區林森北路145巷5號1樓,115/09/19,121.525602,25.051421
2570,88375208,商號,辛隱企業社,臺北市南港區興中路12巷9號,115/09/19,121.606999,25.055056
2571,93192643,商號,城裡醉吧餐酒館,臺北市松山區市民大道四段163號1樓,115/09/19,121.551398,25.044802
2572,77493349,商號,法爾西餐坊,臺北市中山區林森北路145巷40號1樓,115/09/20,121.526405,25.051134
2573,42433346,商號,老主顧商行,臺北市中山區民權東路二段67號,115/09/20,121.531235,25.06274
2574,93191172,商號,水美人餐坊,臺北市萬華區三水街124號3樓及126號3樓,115/09/20,121.497851,25.036117
2575,93183932,商號,桑德奕餐館,臺北市信義區松山路464號一樓,115/09/20,121.577661,25.040386
2576,04410104,商號,梅園餐廳,臺北市中山區林森北路107巷1-1號2樓、1-2號3樓,115/09/22,121.525288,25.05037
2577,38469932,商號,野村餐廳,臺北市中山區林森北路133巷53號,115/09/22,121.527075,25.050705
2578,38510545,商號,貝里餐廳,臺北市中山區林森北路145巷33號1樓,115/09/22,121.52637,25.051233
2579,42360913,商號,羽絨餐酒館,臺北市中山區林森北路133巷32號1樓,115/09/22,121.526238,25.050823
2580,88151214,商號,春萱冬樹坊,臺北市中山區長安東路1段53巷12號1樓,115/09/22,121.526481,25.049322
2581,88214153,商號,神來麻辣鍋專賣店,臺北市內湖區文德路159號,115/09/22,121.585012,25.078769
2582,31846670,商號,京讚自助餐店,臺北市大同區南京西路64巷14之1號,115/09/23,121.518649,25.052268
2583,31952566,商號,呼唻嗲餐廳,臺北市中山區林森北路131號地下,115/09/24,121.525206,25.051019
2584,42346531,商號,社子海釣場,臺北市士林區延平北路八段2巷16號後,115/09/26,121.487503,25.105294
2585,26228683,商號,金鑽錢餐飲店,臺北市大安區安和路二段77號,115/09/27,121.552333,25.030197
2586,14729826,商號,金琳餐館,臺北市松山區南京東路五段389巷5弄15號1樓,115/09/28,121.569826,25.051929
2587,88370267,商號,玲子小吃店,臺北市中山區雙城街23巷4之1號一樓,115/09/28,121.524693,25.065788
2588,21741352,商號,龍緣小吃店,臺北市大同區重慶北路2段17號1樓、2樓,115/09/28,121.514427,25.054691
2589,18587502,商號,天然臺湘菜館,臺北市中正區羅斯福路一段61號1、2、3、地下樓,115/09/30,121.519341,25.031616
2590,04547170,商號,漢士浴室,臺北市萬華區西寧南路70號8樓,115/09/30,121.506047,25.043486
2591,17542205,商號,九震餐館,臺北市中山區雙城街21號地下1樓,115/10/01,121.524355,25.065559
2592,88294563,商號,酴塗小酒館,臺北市大同區安西街92號一樓,115/10/01,121.509863,25.060759
2593,26256955,商號,彩杏餐廳,臺北市中山區林森北路85巷17號1樓,115/10/03,121.525648,25.049706
2594,18401560,商號,續緣軒,臺北市萬華區三水街137號1樓2樓,115/10/04,121.497922,25.036208
2595,42501483,商號,君悅餐廳,臺北市信義區松信路131號1樓,115/10/04,121.572166,25.04407
2596,99348405,商號,東翰餐館,臺北市中山區林森北路107巷30號地下樓,115/10/06,121.526028,25.050001
2597,10318723,商號,譽幸小館餐坊,臺北市中山區中山北路一段135巷19號1 樓,115/10/07,121.523707,25.051496
2598,88162079,商號,福星家商行,臺北市大同區長安西路78巷3弄4號之1,115/10/07,121.519364,25.04974
2599,48686819,商號,金馬軒,臺北市萬華區梧州街24號1樓,115/10/08,121.497562,25.037803
2600,31274905,商號,蘭莊小吃店,臺北市北投區湖底路81號1樓,115/10/09,121.537068,25.153288
2601,00560105,商號,温徠商店,臺北市中山區林森北路85巷20號1樓,115/10/09,121.525561,25.049606
2602,00556284,商號,京鼎聖餐廳,臺北市中山區林森北路107巷11號1樓,115/10/09,121.525577,25.050276
2603,93103142,商號,製樂藝樹行,臺北市士林區大南路30號,115/10/12,121.525581,25.089185
2604,42515233,商號,瑞德咖啡工場,臺北市中正區重慶南路1段35號(1~3樓),115/10/12,121.51336,25.045339
2605,88160023,商號,東京製作舖,臺北市大安區市民大道四段86號1樓,115/10/14,121.548036,25.044741
2606,31960427,商號,燦亨餐廳,臺北市大安區光復南路692巷6號1~3樓,115/10/14,121.556878,25.029947
2607,25554338,商號,良田小吃店,臺北市中山區中山北路一段121巷8之1號1樓,115/10/15,121.523024,25.051193
2608,72916657,商號,尹順小吃店,臺北市中山區中山北路二段115巷29號1 樓,115/10/15,121.524178,25.060957
2609,76915905,商號,壹零壹小吃店,臺北市北投區清江路101號,115/10/15,121.501841,25.129615
2610,00564398,商號,酉狗餐酒館,臺北市中山區中山北路1段135巷21號1樓,115/10/15,121.523827,25.051466
2611,31960088,商號,加分小吃店,臺北市大安區忠孝東路4段17巷34號,115/10/16,121.544416,25.043423
2612,42504876,商號,清心清茶館,臺北市萬華區西園路一段57號1樓,115/10/17,121.499951,25.03959
2613,73705997,商號,億霖食坊,臺北市松山區敦化南路1段7之1號 ,115/10/17,121.549282,25.046882
2614,88146439,商號,天添來餐廳,臺北市中山區林森北路119巷37號1樓,115/10/18,121.526428,25.050494
2615,88376950,商號,凍齡肌筋會企業社,臺北市文山區興隆路四段9號,115/10/18,121.559154,24.99095
2616,88382799,商號,合興休閒館,臺北市萬華區峨眉街28號4樓,115/10/18,121.506856,25.043438
2617,31959619,商號,歌美餐坊,臺北市大同區民權西路216號地下樓,115/10/19,121.513867,25.062806
2618,01723882,商號,美加茶園,臺北市文山區指南路3段38巷19號,115/10/19,121.587661,24.971563
2619,25673030,商號,舞衣美食館,臺北市中山區林森北路102號B1,115/10/20,121.524871,25.050664
2620,98884336,商號,矢島餐廳,臺北市中山區中山北路一段121巷6之1號1樓,115/10/21,121.522954,25.05121
2621,81716429,商號,上暘茶莊,臺北市文山區指南路3段38巷16之2號1樓,115/10/21,121.587365,24.969321
2622,77898361,商號,摩得餐坊,臺北市大安區仁愛路四段345巷4弄40號1樓,115/10/25,121.551357,25.0389
2623,42361770,商號,紅蘋果餐廳,臺北市萬華區三水街127號1樓,115/10/25,121.498148,25.036203
2624,38565999,商號,旂麗餐坊,臺北市大安區復興南路一段348號B1,115/10/26,121.543381,25.035733
2625,25556238,商號,展鴻小吃店,臺北市萬華區成都路67號地下1樓之1,115/10/26,121.505692,25.042912
2626,48855292,商號,虎奇餐坊,臺北市大安區延吉街70巷5弄8號,115/10/27,121.553665,25.042224
2627,31921298,商號,星悦小吃坊,臺北市北投區大度路三段296巷280號,115/10/27,121.467271,25.125883
2628,79803030,商號,莉莎餐飲,臺北市松山區南京東路五段267號2樓,115/10/27,121.565468,25.051579
2629,26353942,商號,玖玖玖餐坊,臺北市中山區建國北路二段94號,115/10/29,121.536542,25.057138
2630,15855497,商號,億群餐廳,臺北市萬華區三水街106巷2號1樓,115/10/29,121.498611,25.036124
2631,42361764,商號,星蒂餐廳,臺北市萬華區三水街127號2樓,115/10/29,121.498148,25.036203
2632,72917229,商號,秋櫻餐坊,臺北市中山區林森北路145巷3號1樓,115/10/29,121.525549,25.051434
2633,18378337,商號,豪華餐坊,臺北市中山區中山北路一段83巷9之3號1樓,115/10/30,121.52355,25.050211
2634,93178987,商號,嘉瑩愛家商行,臺北市中山區林森北路145巷31號1樓,115/10/30,121.52631,25.05124
2635,98899197,商號,又新餐飲店,臺北市北投區石牌路二段88-1號2樓,115/11/01,121.516482,25.117103
2636,25533643,商號,漾漾餐坊,臺北市中山區中山北路2段65巷19之1號1樓,115/11/02,121.524366,25.05713
2637,14331831,商號,蔓欣清茶館,臺北市萬華區三水街139號1樓,115/11/02,121.497862,25.03621
2638,72984887,商號,卡迪斯餐坊,臺北市中山區中山北路一段105巷23號6樓,115/11/04,121.524306,25.050554
2639,76405348,商號,迪斯妮餐廳,臺北市中山區中山北路一段105巷23號6樓之1,115/11/04,121.524306,25.050554
2640,72978055,商號,千江同月館,臺北市大安區復興南路一段249號地下層,115/11/04,121.543876,25.036918
2641,72986098,商號,飛喬餐坊,臺北市中山區中山北路一段105巷12之5號一樓,115/11/04,121.523822,25.050543
2642,73650389,商號,四爺的店,臺北市文山區指南路三段38巷16之2號二樓,115/11/04,121.587365,24.969321
2643,01707187,商號,清泉四哥的店,臺北市文山區指南路3段38巷33-1號B1到3樓,115/11/04,121.590765,24.967078
2644,73900936,商號,天長地久飲酒店,臺北市萬華區梧州街8號1樓及 B1,115/11/05,121.497574,25.03808
2645,29232697,商號,陶緣飲酒店,臺北市萬華區華西街14之4號1樓,115/11/08,121.498378,25.039038
2646,03007914,商號,大上海浴室,臺北市中正區漢口街一段80巷12號1樓,115/11/08,121.512219,25.044484
2647,99353722,商號,星鈅餐坊,臺北市中山區中山北路一段135巷44號1樓,115/11/10,121.524984,25.051117
2648,48707271,商號,榕榕軒,臺北市萬華區三水街115巷4號1樓,115/11/10,121.498893,25.036283
2649,13837360,商號,小染餐廳,臺北市中山區林森北路145巷8號1樓,115/11/10,121.525639,25.051303
2650,42356220,商號,一零一餐廳,臺北市萬華區三水街124號5樓,115/11/10,121.497851,25.036117
2651,42361032,商號,打咔音樂餐坊,臺北市中山區林森北路107巷59號1樓,115/11/10,121.52704,25.049934
2652,76402102,商號,迷留小吃店,臺北市中山區林森北路119巷22號地下1樓,115/11/10,121.52601,25.050459
2653,21717851,商號,查德氏酒坊,臺北市中山區雙城街32巷12之1號1樓,115/11/11,121.523189,25.066185
2654,48991450,商號,璦莉萊飲酒店,臺北市萬華區西園路一段212巷1號1至3樓及地下室,115/11/12,121.498768,25.035799
2655,88147726,商號,友情餐廳,臺北市萬華區西園路一段75號1樓,115/11/12,121.499926,25.039203
2656,88210179,商號,楊子清茶館,臺北市萬華區華西街30巷10弄2號,115/11/12,121.497919,25.037355
2657,93198105,商號,來來來美的小店,臺北市大同區鄭州路99號1樓,115/11/12,121.511657,25.050194
2658,75513919,商號,夜之酌小吃店,臺北市松山區市民大道四段147號1樓,115/11/13,121.550831,25.044879
2659,88134975,商號,雙號行,臺北市大同區承德路一段69巷21號1樓,115/11/13,121.518046,25.051839
2660,88156196,商號,丘山商行,臺北市大安區安和路二段173號,115/11/14,121.549981,25.027926
2661,99638782,商號,尚虹清茶館,臺北市萬華區西園路一段212巷31號1及2樓,115/11/15,121.498022,25.035754
2662,73903194,商號,芷貽茶坊,臺北市萬華區西園路一段212巷12號1、2樓及14號2樓,115/11/15,121.498729,25.03571
2663,73396303,商號,舞悅天餐廳,臺北市中山區民生東路一段72號地下,115/11/15,121.52649,25.057918
2664,81795681,商號,林田餐坊,臺北市中山區中山北路二段65巷14之1號1樓,115/11/17,121.524291,25.057016
2665,79841273,商號,玉亭餐廳,臺北市中山區中山北路一段135巷27號,115/11/17,121.524175,25.051393
2666,88211162,商號,香醇餐廳,臺北市中山區中山北路一段105巷23號5樓,115/11/17,121.524306,25.050554
2667,88207441,商號,沙露比雅餐坊,臺北市中山區中山北路一段135巷40之1號1樓,115/11/17,121.524756,25.051169
2668,88211281,商號,香緹餐廳,臺北市中山區中山北路一段105巷23號5樓之1,115/11/17,121.524306,25.050554
2669,76418076,商號,金典飲酒店,臺北市萬華區梧州街51號及51之1號1樓,115/11/18,121.497682,25.0361
2670,76417999,商號,出外人軒,臺北市萬華區三水街124號及126號2樓,115/11/18,121.497851,25.036117
2671,76386341,商號,糖葫蘆小酒館,臺北市中山區雙城街32巷2號,115/11/18,121.52392,25.066161
2672,88225763,商號,呼咖商行,臺北市內湖區內湖路一段91巷35弄64號1樓,115/11/18,121.560941,25.086915
2673,79188725,商號,壹次心小吃坊,臺北市萬華區貴陽街2段7號1樓,115/11/18,121.506057,25.039522
2674,81669880#,商號,歐凱伊韓國烤肉餐廳,臺北市中山區正得里南京東路1段34號2樓,115/11/18,121.523843,25.051985
2675,26239464,商號,川湯會館,臺北市北投區行義路300巷10號,115/11/19,121.529809,25.138915
2676,75916743,商號,七望餐廳,臺北市中山區林森北路107巷40號1樓,115/11/19,121.526355,25.049935
2677,48831757,商號,美加樂餐坊,臺北市中山區中山北路二段65巷27號1樓,115/11/20,121.52457,25.057124
2678,18404383,商號,得意春酒店,臺北市萬華區三水街125號1樓及地下樓,115/11/20,121.4982,25.0362
2679,18404031,商號,新凰都飲酒店,臺北市萬華區三水街114號116號1樓,115/11/20,121.498129,25.036117
2680,31950027,商號,儷鑫軒餐廳,臺北市萬華區廣州街192號6樓,115/11/20,121.49835,25.036653
2681,26237634,商號,珠海清茶館,臺北市萬華區三水街131號1樓,115/11/20,121.498078,25.036204
2682,31844981,商號,新潮休閒坊,臺北市中山區民族東路91號,115/11/20,121.526914,25.06822
2683,93145163,商號,慕恰恰餐坊,臺北市中山區敬業一路162號,115/11/20,121.55318,25.083987
2684,04430137,商號,雞家莊,臺北市中山區長春路47號2樓、51號1樓及2樓、53號、55號1樓、57號1樓及2樓及3樓,115/11/20,121.52605,25.055029
2685,93114295,商號,岳泳興商行,臺北市信義區忠孝東路五段520號,115/11/22,121.579106,25.041307
2686,42352646,商號,酒點半餐廳,臺北市中山區林森北路119巷6之1號1樓,115/11/22,121.525451,25.05058
2687,14079421,商號,姬餐廳,臺北市中山區林森北路119巷17號1樓,115/11/23,121.525802,25.050642
2688,93190357,商號,思瑪酒餐館,臺北市大安區市民大道四段232號一樓,115/11/23,121.556616,25.044656
2689,94911305,商號,新都涮涮鍋店,臺北市中山區吉林路24號1樓,115/11/23,121.529954,25.051331
2690,18100332,商號,日媋閣軒,臺北市萬華區三水街104巷6號1樓及2樓,115/11/24,121.498994,25.036103
2691,88291670,商號,甘家伙房商行,臺北市中正區汀州路三段2號一樓,115/11/24,121.525448,25.020202
2692,88289007,商號,另一邊餐酒館,臺北市信義區松德路12之1號及12之1號2樓,115/11/24,121.577361,25.039722
2693,88146888,商號,聚星派對餐廳,臺北市中山區林森北路119巷34號1樓,115/11/24,121.526388,25.050369
2694,13476274,商號,富登餐廳,臺北市中山區復興北路48號地下室,115/11/25,121.54376,25.049537
2695,38509998,商號,夢之軒小吃店,臺北市萬華區開封街二段50號地下層,115/11/25,121.507346,25.046413
2696,48899361,商號,觀鼎休閒茶館,臺北市文山區指南里指南路3段38巷16之5號,115/11/25,121.588016,24.968139
2697,01721575,商號,光羽塩茶坊,臺北市文山區指南路3段38巷14之2號,115/11/26,121.585734,24.968706
2698,13471051,商號,百澤餐廳,臺北市中山區林森北路133巷36號1樓,115/11/27,121.526343,25.050799
2699,26345325,商號,可愛地茶坊,臺北市北投區東華街一段480號2樓,115/11/27,121.517613,25.11225
2700,25663645,商號,鍋董小吃店,臺北市北投區實踐街41、43號,115/11/28,121.511527,25.115345
2701,42284872,商號,通和小吃店,臺北市士林區通河街149號1樓,115/11/28,121.520478,25.081129
2702,94918481,商號,白芸流行餐坊,臺北市中山區五常街53巷24號1樓,115/11/29,121.539585,25.066928
2703,25656784,商號,莎霏原味屋,臺北市中山區中山北路二段77巷19號1樓,115/11/29,121.524017,25.05758
2704,99957928,商號,易徠軒,臺北市萬華區廣州街188號2及3樓,115/11/29,121.498467,25.03665
2705,93203085,商號,蝦之城活蝦餐廳,臺北市萬華區武昌街2段85之3號1樓,115/11/29,121.504752,25.045293
2706,42502379,商號,超級太陽商行,臺北市萬華區開封街二段40號1樓,115/11/30,121.507688,25.04633
2707,26352227,商號,平南小吃店,臺北市中山區松江路95之1號2樓,115/11/30,121.533212,25.050913
2708,31948992,商號,宜香自助餐店,臺北市內湖區內湖里內湖路2段３９３號１樓,115/11/30,121.592809,25.084081
2709,76489682,商號,喜乃膳餐廳,臺北市中山區松江路67號之2，1樓,115/12/01,121.533187,25.049306
2710,00644870,商號,星悅小吃部,臺北市萬華區昆明街79號B1,115/12/01,121.50487,25.042863
2711,17522453,商號,元素飲食坊,臺北市中山區農安街35之1號1樓,115/12/03,121.525313,25.064992
2712,48710162,商號,鉑堤餐坊,臺北市中山區雙城街25巷2-1號1樓,115/12/03,121.524576,25.066179
2713,15651304,商號,香玲餐廳,臺北市中山區林森北路85巷13號1樓,115/12/04,121.525594,25.04971
2714,81671387,商號,新綠園溫泉浴室,臺北市北投區溫泉路81-1號1樓,115/12/04,121.505942,25.135501
2715,00612568,商號,邁克思商行 ,臺北市中正區羅斯福路3段100號1樓之6,115/12/04,121.527017,25.021431
2716,26341720,商號,威緹絲商行,臺北市大安區東豐街69號1樓,115/12/05,121.547804,25.036104
2717,42507043,商號,禾彩餐廳,臺北市中山區林森北路133巷20號1樓,115/12/05,121.525918,25.050888
2718,42507058,商號,席繆瓦餐廳,臺北市中山區林森北路159巷46號1 樓,115/12/05,121.526668,25.051431
2719,42506240,商號,雪花椿餐飲坊,臺北市中山區林森北路159巷32號1樓,115/12/05,121.526337,25.051496
2720,88140603,商號,新部落餐坊,臺北市中山區民生東路二段6號1樓,115/12/07,121.528004,25.057863
2721,88210142,商號,舊識愛喝餐廳,臺北市中山區新生北路二段72巷8號一樓,115/12/07,121.526869,25.056974
2722,88211894,商號,歡暢坊小吃店,臺北市萬華區西園路一段89號1樓,115/12/07,121.499911,25.038875
2723,42364235,商號,寵愛音樂餐廳,臺北市中山區林森北路85巷26號1樓,115/12/10,121.525749,25.049551
2724,93189886,商號,曹氏家小棧,臺北市中正區羅斯福路四段52巷2號一樓,115/12/10,121.53379,25.014869
2725,18395032,商號,山珍海味自助餐店,臺北市萬華區漢口街2段1號1樓及2樓,115/12/11,121.508471,25.045375
2726,48763033,商號,橘色涮涮屋火鍋店,臺北市大安區仁愛路4段29之2號1樓及29之3號1樓,115/12/11,121.545396,25.03839
2727,14745163,商號,介芹餐廳,臺北市中山區中山北路一段135巷37號1樓,115/12/12,121.52463,25.051288
2728,38459300,商號,夜酌小吃店,臺北市大安區忠孝東路四段223巷63號,115/12/12,121.552887,25.043593
2729,93190119,商號,未知星體咖啡廳,臺北市信義區林口街64之4號一樓,115/12/12,121.5795,25.038699
2730,13473993,商號,木木吃魚餐坊,臺北市中山區林森北路145巷25號1樓,115/12/13,121.526168,25.051273
2731,42356592,商號,弼寶餐廳,臺北市中山區中山北路一段105巷16號1樓,115/12/13,121.524154,25.050474
2732,93190764,商號,夢庵商行,臺北市大安區辛亥路二段207號1樓,115/12/13,121.542373,25.021629
2733,93200427,商號,麵茶餐酒館,臺北市中山區林森北路85巷39號地下,115/12/13,121.526245,25.0496
2734,81638445,商號,酒壹佰餐廳,臺北市中山區雙城街17巷9號1樓,115/12/14,121.525146,25.064518
2735,31869624,商號,慶展商行,臺北市松山區北寧路6號,115/12/14,121.552743,25.048555
2736,88304491,商號,藤雲商行,臺北市中山區中山北路一段135巷33之2號1樓,115/12/15,121.524429,25.051331
2737,77902219,商號,和平飲料店,臺北市大安區和平東路二段169號2樓,115/12/15,121.541658,25.025314
2738,05638654,商號,學園書城,臺北市中正區牯嶺街13號地下室,115/12/17,121.515775,25.031116
2739,76346587,商號,柏語商行,臺北市中山區吉林路162號1樓-3樓,115/12/17,121.530061,25.056681
2740,83918267,商號,皓玲坊,臺北市中山區林森北路138巷15號2樓,115/12/20,121.524767,25.0516
2741,98895994,商號,巴藺咖啡小酒館,臺北市中山區林森北路107巷18號,115/12/20,121.525712,25.050063
2742,93144684,商號,禾和養生烏骨雞店,臺北市中山區民生東路一段41號一樓,115/12/21,121.525979,25.058192
2743,25536445,商號,麗豪餐廳,臺北市萬華區西園路一段212巷27號,115/12/23,121.49812,25.035772
2744,38591624,商號,娜祿灣音樂餐坊,臺北市萬華區西園路一段136巷16弄17號,115/12/23,121.498938,25.037651
2745,76475667,商號,城市角落小館,臺北市大安區建國南路一段159號,115/12/25,121.537651,25.0413
2746,88138156,商號,久發小吃店,臺北市中山區中山北路一段135巷32號地下層,115/12/26,121.524292,25.05128
2747,79807747,商號,芙艾餐廳,臺北市中山區林森北路133巷16號1樓,115/12/27,121.525825,25.050906
2748,72933797,商號,水藍餐廳,臺北市中山區中山北路一段105巷23號地下1層,115/12/27,121.524306,25.050554
2749,38465892,商號,千好清茶館,臺北市萬華區西園路一段136巷16弄19號1樓,115/12/28,121.498912,25.037624
2750,48778021,商號,暢頌餐坊,臺北市中山區錦州街115號1樓,115/12/28,121.528593,25.060465
2751,72994956,商號,心靈小吃店,臺北市中山區新生北路一段88之1號,115/12/28,121.529697,25.047713
2752,88220556,商號,羽山商店,臺北市中山區林森北路119巷82號,115/12/29,121.52777,25.050142
2753,29209020,商號,風林和食餐廳,臺北市中山區中山北路二段77巷16號1樓,115/12/30,121.524483,25.057379
2754,75773702,商號,吉順小吃店,臺北市中正區和平西路一段30號1樓,115/12/31,121.520546,25.026572
2755,14331425,商號,金龍餐廳,臺北市松山區民權東路三段118號120號地下1樓,116/01/01,121.545469,25.061879
2756,10300174,商號,馬槽花藝商行,臺北市士林區竹子湖路251巷20號1樓,116/01/01,121.56939,25.188457
2757,88302775,商號,漾一漾餐酒館,臺北市大同區南京西路302巷1號1樓,116/01/01,121.513621,25.053836
2758,38471466,商號,高朋海鮮餐廳,臺北市中山區新生北路3段47號、49號,116/01/01,121.528045,25.06556
2759,13474803,商號,茶茶餐廳,臺北市中山區林森北路145巷18號1樓,116/01/06,121.525884,25.051259
2760,21778667,商號,獅鬥伍號商行,臺北市萬華區康定路25巷19號1樓,116/01/06,121.503491,25.043907
2761,72985680,商號,有情天地小吃店,臺北市南港區忠孝東路六段281號,116/01/06,121.590047,25.049852
2762,26372595,商號,九萌館,臺北市中山區林森北路138巷50號1樓,116/01/07,121.523746,25.051753
2763,15845040,商號,新柑子園飲酒店,臺北市萬華區三水街106巷4號１樓,116/01/08,121.498614,25.036093
2764,88203395,商號,米樂餐廳,臺北市中山區林森北路107巷72號1樓,116/01/08,121.527289,25.04973
2765,93130513,商號,饗犇牛排館,臺北市中山區南京東路3段8號1樓,116/01/10,121.537252,25.051788
2766,31846685,商號,米黎時尚生活會館,臺北市信義區基隆路一段149號,116/01/10,121.56555,25.04256
2767,93182238,商號,壹陸參香茶坊,臺北市萬華區西昌街163號一樓,116/01/10,121.500715,25.039176
2768,77892351,商號,女巫店,臺北市大安區新生南路三段56巷7號1樓,116/01/10,121.533666,25.020475
2769,95133445,商號,韓吃風味餐館,臺北市信義區忠孝東路5段68號4樓,116/01/10,121.566694,25.040648
2770,77926134,商號,松竹園土雞城餐館,臺北市士林區永公路546號,116/01/11,121.567646,25.1398
2771,81745711,商號,百樂門餐坊,臺北市萬華區廣州街186巷8號1樓-3樓,116/01/12,121.498481,25.036283
2772,26208856,商號,宏樵居酒屋,臺北市大安區東豐街38號1樓及地下層,116/01/12,121.546304,25.035948
2773,73901007,商號,水姑娘軒,臺北市萬華區廣州街186巷11號1及2樓,116/01/12,121.498569,25.036204
2774,38472269,商號,莓圃咖啡店,臺北市內湖區碧山路38之2號,116/01/12,121.588579,25.100781
2775,25552818,商號,伊歌複合式餐飲店,臺北市中山區雙城街32巷18號1樓,116/01/14,121.523034,25.066188
2776,99325873,商號,梅枋茶藝館,臺北市中山區長安東路一段48號地下樓,116/01/15,121.527621,25.048344
2777,93146347,商號,囍艾餐館,臺北市中山區中山北路一段121巷38號1樓,116/01/15,121.524721,25.050785
2778,25686062,商號,永寶餐廳,臺北市內湖區瑞光路106號1樓,116/01/15,121.580941,25.071843
2779,21755876,商號,新六喜軒,臺北市萬華區廣州街190號6樓,116/01/16,121.498435,25.03665
2780,88156392,商號,水地號,臺北市中山區中山北路二段65巷19號1樓,116/01/16,121.524311,25.057131
2781,25664454,商號,五二小吃店,臺北市萬華區西園路2段243之9號,116/01/16,121.493232,25.026285
2782,88207420,商號,一杯美酒家咖啡館,臺北市中山區林森北路119巷88號,116/01/18,121.527852,25.050229
2783,31857958,商號,雅晶餐廳,臺北市中山區中山北路一段135巷33之1號1樓,116/01/19,121.524378,25.051345
2784,42558817,商號,京成茶坊,臺北市萬華區西園路一段212巷13號1樓,116/01/19,121.498489,25.035774
2785,83922950,商號,玫瑰園餐廳,臺北市萬華區西園路一段212巷10號1.2樓及3樓,116/01/20,121.49878,25.035715
2786,88208032,商號,滷餐小吃店,臺北市萬華區峨眉街124之2-3號,116/01/20,121.502103,25.044584
2787,48862548,商號,映月茶館,臺北市文山區指南里指南路3段167巷8號,116/01/20,121.600171,24.973154
2788,77489078,商號,松江餐飲店,臺北市中山區松江路315號1樓,116/01/21,121.533413,25.061945
2789,31867055,商號,大田廚房,臺北市大同區重慶北路３段２１７號,116/01/21,121.513983,25.07035
2790,75110492,商號,水源寶餐廳,臺北市中山區林森北路119巷15號1樓,116/01/23,121.52576,25.050674
2791,42504881,商號,潤樂咖啡坊,臺北市中山區行政里松江路375號1樓,116/01/24,121.533587,25.065339
2792,26214610,商號,蘭姐飲酒店,臺北市萬華區華西街17號1樓,116/01/25,121.498574,25.03928
2793,42431369,商號,溜酒餐廳,臺北市中山區林森北路119巷15號地下,116/01/25,121.52576,25.050674
2794,14744426,商號,正義川菜餐廳,臺北市萬華區康定路25巷39之1號,116/01/27,121.504602,25.043641
2795,18095056,商號,水都溫泉館,臺北市北投區光明路283號1樓,116/01/28,121.511042,25.136952
2796,79832231,商號,金福咖啡,臺北市文山區萬隆街13巷14號1樓,116/01/28,121.539064,24.999772
2797,88364510,商號,海瑚小酒窩店,臺北市中山區雙城街32巷13號,116/01/31,121.52333,25.066336
2798,01399246,商號,杉木林餐館,臺北市北投區竹子湖路55之12號,116/01/31,121.530871,25.177714
2799,48876022,商號,集鼎小吃店 ,臺北市萬華區西寧南路50巷7號2樓至4樓,116/01/31,121.505748,25.04443
2800,79872021,商號,五秓小吃部,臺北市中山區松江路22號,116/02/01,121.532722,25.046866
2801,95158634,商號,昕茗商行,臺北市內湖區瑞湖街80號1樓,116/02/02,121.575969,25.072568
2802,00540495,商號,馬拉馬商行,臺北市中正區開封街1段2之20號1樓,116/02/03,121.514374,25.04586
2803,99348144,商號,以法蓮餐廳,臺北市中山區中山北路一段135巷42之2號1樓,116/02/05,121.524942,25.051127
2804,98889466,商號,愛琴海餐廳,臺北市文山區木新路二段91號1樓,116/02/05,121.570305,24.984776
2805,75949202,商號,阿米思餐廳,臺北市中山區林森北路138巷25號,116/02/07,121.524468,25.051672
2806,93134412,商號,踩凳子餐飲商行調啤分店,臺北市萬華區漢中街121之1號,116/02/07,121.507617,25.042925
2807,88305718,商號,艾咪實業社,臺北市大安區建國南路二段153號,116/02/13,121.53815,25.028697
2808,93120796,商號,有囍實業社,臺北市大安區建國南路二段153號1樓,116/02/13,121.53815,25.028697
2809,18403645,商號,青軒餐坊,臺北市大安區安和路二段8號1樓及夾層,116/02/14,121.552297,25.032592
2810,00539217,商號,樂裙工作室,臺北市大同區重慶北路3段154號1樓,116/02/14,121.513507,25.068166
2811,21709613,商號,庭御餐廳,臺北市中山區中山北路一段121巷30之1號1樓,116/02/15,121.524089,25.050915
2812,15652900,商號,台北群星會餐館,臺北市中山區長安東路一段53巷1之3號地下1樓,116/02/15,121.526589,25.049116
2813,17543605,商號,宏梅藝術店,臺北市北投區清江路212之4號1樓,116/02/15,121.501645,25.126987
