機關代碼,名稱,地址,電話,成立日期
379120000J,臺北市六星社區推廣協會,臺北市士林區社正路45巷7號1樓,23586806,950319
379120000J,台北市新興府協進會,臺北市萬華區桂林路244巷38號2樓,23040042,941226
379120000J,臺北市永健長青促進協會,臺北市大安區瑞安街71巷5弄1號1樓,2755-7786、2709-7719,950413
379120000J,臺北市國際藝文社會促進會,臺北市士林區中山北路六段3弄3號4樓,2378-4747,950507
379120000J,天母台北市民權益促進會,臺北市士林區士東路200巷37號,27822532,950422
379120000J,台北市蓮心慈愛關懷協會,臺北市萬華區昆明街58號5樓之5,2375-3046,950619
379120000J,台北市陽明全人關愛協會,臺北市士林區福國路19號B1樓,2834-8306,950625
379120000J,臺北市教育關懷協會,臺北市中山區復興北路38號12樓,2331-6775,950917
379120000J,臺北市國民小學退休校長協會,臺北市文山區興隆路一段146-3號1樓,2781-9709,950927
379120000J,臺北市耆英愛心協會,臺北市中山區中山北路二段111號11樓,28729757,951106
379120000J,臺北市長青自強協會,臺北市士林區中正路235巷-10號1樓,25859659/0928257409,951029
379120000J,臺北市身障者關懷協會,臺北市大安區羅斯福路三段269巷6-1號1樓,2363-2404,951203
379120000J,臺北市流浪貓保護協會,臺北市信義區信義路六段81號1樓,27322931,951217
379120000J,台北市愛鄰全人關懷協會,臺北市中山區松江路473號4樓,25017478,951231
379120000J,臺北市糖業從業退休人員協會,臺北市中正區寶慶路25號1樓168室,2382-8416,951212
379120000J,台北市新活力自立生活協會,臺北市南港區忠孝東路六段188巷13弄4號1樓,2930-3315,960121
379120000J,臺北市青少年暨兒童關懷福利協會,臺北市大安區忠孝東路四段166號9樓,87717039,960126
379120000J,臺北市國際熱愛大自然促進會,臺北市內湖區成功路二段320巷4號2樓,26277484,960209
379120000J,台北市歐伊寇斯OIKOS社區關懷協會,臺北市中正區青島東路51號B1樓,2341-4322,960317
379120000J,台北市有氧健康協會,臺北市內湖區基湖路35巷6號5樓,989932010,960402
379120000J,臺北市謙喜社會福利慈善事業協會,臺北市中山區南京東路二段69號10樓,2568-2288,960416
379120000J,台北市水上救生志工協會,臺北市松山區復興北路179號10樓之1,2720-4265,960505
379120000J,台北市世光愛鄰促進會,臺北市士林區德行東路331巷51弄9-1號1樓,28338079,960527
379120000J,臺北市都市社區關懷協會,臺北市文山區木新路三段289號,2363-6669轉66,960624
379120000J,臺北市彩虹情公益活動推展協會,臺北市北投區建民路29巷4號4樓,2820-2712,960728
379120000J,台北市創新美學教育協會,臺北市北投區光明路131巷29號1樓,28934390,960908
379120000J,台北市二二八公義關懷協會,臺北市大安區安東街52-3號2樓,23217398,960726
379120000J,臺北市化生龍福德會,臺北市松山區八德路四段755號2樓之2,2742-3838,960927
379120000J,臺北市身心障礙者創業發展協會,臺北市士林區忠誠路二段12號1樓,2365-7499、2688-6216,960811
379120000J,台北市榮耀事工協會,新北市新店區安興路85之33號6樓,27468091,961104
379120000J,臺北市就是愛唱歌義工協會,臺北市北投區奇岩路95號,2891-4341,961209
379120000J,臺北市覺醒之音文化教育協會,臺北市中山區明水路397巷7弄38號10樓,23686148,961216
379120000J,臺北市馬英九民間之友會,臺北市大安區忠孝東路四段134號9樓,27527200,970204
379120000J,臺北市上塔悠天上聖母會,臺北市松山區撫遠街379巷7號1樓,2763-6070,970126
379120000J,臺北市長立健康樂活協會,臺北市大安區瑞安街65-1號4樓,2701-4636,970229
379120000J,臺北市友愛關懷協會,臺北市中正區懷寧街62號B1樓,2382-1512,970329
379120000J,臺北市錫口文化交流親善會,臺北市松山區延壽街356巷4弄-14號,27173667,970402
379120000J,臺北市社仔大庄社福慈善協會,臺北市士林區延平北路六段116巷46號,28150700,970406
379120000J,臺北市山嵐社會關懷協會,臺北市中正區仁愛路二段34號8樓,23710555,970324
379120000J,臺北市心藝社會關懷協會,臺北市大安區忠孝東路四段162號12樓之3,(02)2239-8785,970425
379120000J,臺北市無國界弱勢發展協會,臺北市文山區興隆路三段221巷6弄19號5樓,28764957,970409
379120000J,臺北市身心障礙者福利協會,臺北市士林區延平北路七段101巷16弄15號,2978-9267,970405
379120000J,台北市崇霖愛心協會,臺北市南港區南港路三段99號2樓,2789-2193,970706
379120000J,臺北市喵友會,臺北市中正區金門街1-5號2樓,23567879,970628
379120000J,臺北市慈心蓮關懷協會,臺北市內湖區內湖路二段333號3樓之2,910102514,970817
379120000J,台北市公益專案管理協會,臺北市中正區中山北路一段33巷43號3樓,2545-8851,971101
379120000J,臺北市永昌長青會,臺北市中正區寧波西街181巷24號1樓,2307-1068,980110
379120000J,台北市友善空間協會,臺北市文山區興隆路三段304巷32-11號,8663-1330,980118
379120000J,臺北市維德女子養心協會,臺北市大安區樂利路42巷2號4樓之4,8230-0331,980222
379120000J,臺北市關懷弱勢協會,臺北市北投區承德路七段臨1-3號,2828-8787蔡雅玲小姐,980221
379120000J,臺北市寶蓮關懷慈愛會,臺北市中山區新生北路二段127巷44號1樓,2562-1662,980104
379120000J,台北市傳神關懷傳播協會,臺北市中正區忠孝東路一段9號7樓,2357-6300,980122
379120000J,臺北市草山法幢菩薩關懷會,臺北市北投區湖山路一段14號6樓之1,2861-1563,980419
379120000J,台北市天祥宇宙聖道會,臺北市內湖區內湖路一段315號4樓,28762839,980405
379120000J,臺北市和德長壽健康促進協會,臺北市萬華區西園路二段372巷3弄47號1樓,2339-5285,980327
379120000J,臺北市基督教大安關懷協會,臺北市大安區和平東路二段339號3樓,2755-1992,980531
379120000J,臺北市恩美協會,臺北市中山區南京東路二段137號14樓,28311481,980327
379120000J,台北市新移民女性關懷協會,臺北市松山區八德路四段319號3樓,21731413,980605
379120000J,台北市內湖紳士協會,臺北市內湖區安泰街65巷8號5樓,935245293,980919
379120000J,臺北市東吳大學EMBA服務與成長協會,臺北市中正區貴陽街一段56號R2125室,2311-1531轉2871陳彥文小姐,981109
379120000J,臺北市日東文化慈善協會,臺北市士林區重慶北路四段186號4樓,2883-9006,981120
379120000J,臺北市文山安全社區暨健康城市促進會,臺北市文山區木柵路三段77號4樓,22346866,981016
379120000J,臺北市關懷弱勢家庭協會,臺北市中山區復興北路78號5樓,2518-0932,981212
379120000J,臺北市玉嚴慈文教慈善會,臺北市中山區松江路206號8樓之6,2567-2367轉16,981004
379120000J,臺北市同理心關懷協會,臺北市中山區龍江路397巷25號2樓,2502-7677,981115
379120000J,台北市動物生命教育推廣協會,臺北市士林區天母東路1-6號1樓,2872-6911,981227
379120000J,臺北市禮運大同促進會,臺北市大同區迪化街二段256號4樓,2586-1127,981227
379120000J,台北市姊妹里愛心關懷協會,臺北市大安區復興南路二段131號5樓,27098856分機216,981220
379120000J,台北市意外事故關懷協會,臺北市大同區萬全街28號1樓,2533-8887,981115
379120000J,臺北市德馨自立協會,臺北市松山區八德路四段496號3樓,8787-1636,2
379120000J,臺北市愛水會,臺北市士林區至善路三段87號,27125791,3
379120000J,臺北市原住民族長青協會,臺北市內湖區成功路三段117號5樓,8780-6431,981226
379120000J,台北市綠野協會,臺北市中山區民生東路三段3號5樓,2377-7712,990121
379120000J,臺北市身心障礙者創業輔導發展協會,臺北市中山區八德路二段281號1樓,2777-5940,981108
379120000J,臺北市士林天寶聖道功德會,臺北市士林區菁山路101巷82號,2861-3431.2956-8260,990102
379120000J,臺北市大安青溪協會,臺北市大安區瑞安街156號,2704-0760,981226
379120000J,臺北市萬華青溪協會,臺北市萬華區環河南路二段139號1樓,23081940,6
379120000J,臺北市兒童育樂協會,臺北市文山區新光路一段130號,22346208總幹事張雅婷,990131
379120000J,臺北市士林溪山簡易自來水協會,臺北市松山區光復北路232號,2712-5791,990226
379120000J,臺北市信友愛鄰關懷協會,臺北市北投區大業路164號8樓,2897-7702分機203,990221
379120000J,臺北市社區發展協會聯合總會,臺北市文山區興隆路四段165巷12號1樓,2939-5932,990320
379120000J,台北市原住民聯合服務協進會,臺北市信義區和平東路三段531巷17弄16號,2263-4829、0922343737,990320
379120000J,台北市台灣知見協會,臺北市大安區信義路四段187號8樓,02-28915591、0963625037,990311
379120000J,台北市身心障礙者權益促進會,臺北市中山區農安街32號7樓之1,2597-5092,990418
379120000J,台北市家庭教育成長交流協會,臺北市士林區中山北路六段476號2樓,2872-6332,990313
379120000J,臺北市照顧生命協會,臺北市中正區青島東路7號5樓之7,900180348,990320
379120000J,臺北市大同青溪協會,臺北市大同區迪化街二段300號1樓,2597-1259,990417
379120000J,台北市北投青溪協會,臺北市北投區清江路209號4樓,2892-2200,990502
379120000J,臺北市身障者關懷服務協進會,臺北市中山區復興北路488巷29號,2688-6212,990501
379120000J,台北市常德關懷會,臺北市萬華區東園街35巷14號1樓,0926-003-640,990717
379120000J,台北市失能者服務協會,臺北市中山區松江路206號12樓之7,2542-9529,990730
379120000J,臺北市麗山社區關懷協會,臺北市內湖區麗山街348巷22號2樓,2627-7252轉20,990703
379120000J,台北市視障者福利發展協會,臺北市中山區民權東路二段9號7樓之2,2591-2695,990815
379120000J,臺北市大同安全與健康促進會,臺北市大同區昌吉街52號,25853227分機6662,990727
379120000J,台北市福田志工協會,臺北市中山區德惠街167巷10號1樓,2591-6068,990814
379120000J,台北市托嬰協會,臺北市士林區文林路740巷9弄24號1樓,2836-4720,990911
379120000J,臺北市三一全人關懷協會,臺北市萬華區青年路142號,,990926
379120000J,台北市童軍行善會,臺北市松山區健康路116號3樓,2537-3345,990925
379120000J,臺北市松山青溪協會,臺北市松山區富錦街429巷9號3樓,2762-9014,991117
379120000J,臺北市紫星敬老長青協會,臺北市內湖區成功路三段187巷3弄4號1樓,8791-1313,991103
379120000J,臺北市美聲歌唱協會,臺北市文山區景興路238巷4號1樓,2932-2366,991107
379120000J,臺北市磁山育禾觀音協會,臺北市中正區開封街一段2號7樓之11,02-2838-2281,991205
379120000J,臺北市都市更新商業改建反迫遷協會,臺北市信義區永吉路419號1樓,2767-7174,991114
379120000J,臺北市友愛社會促進協會,臺北市中山區復興北路168號5樓,2546-8111,991203
379120000J,臺北市南港紳士協會,臺北市南港區南港路一段287巷2弄8號4樓,27839902,991226
379120000J,臺北市彩虹工程協會,臺北市松山區南京東路五段343號2樓之6,2762-3922分機101,991229
379120000J,台北市同心慈善會,臺北市松山區健康路8巷1號1樓,2720-3123,1000122
379120000J,台北市協助弱勢協會,臺北市中山區建國北路二段258巷27號1樓,2502-3333,991229
379120000J,臺北市國際英語推廣協會,臺北市中正區仁愛路二段25號5樓,2242-8812,1000317
379120000J,臺北市元太慈愛人文推廣協進會,臺北市文山區秀明路二段112巷11號,02-2234-5118,1000423
379120000J,台北市潔人文教慈善協進會,臺北市中正區鎮江街7號2樓之1,(02)2357-8457,1000416
379120000J,台北市傑出市民協會,臺北市士林區中正路497號3樓,2772-7711,1000526
379120000J,台北市中正青溪協會,臺北市中正區重慶南路三段3巷26號4樓,2361-1586,991107
379120000J,台北市向日葵慈善協會,臺北市松山區南京東路四段165號4樓,8770-6501分機17,1000615
379120000J,臺北市龍圖敦親睦鄰社區促進發展協會,臺北市大安區瑞安街176號,2325-5959,1000305
379120000J,臺北市社區營造志願服務協會,臺北市文山區溪口街52號1樓,2738-3790,1000830
379120000J,臺北市基督教關渡全人關懷協會,臺北市北投區知行路288號2樓,28581499,1000821
379120000J,臺北市關帝一家慈善功德會,臺北市大同區承德路三段311-5號,2596-1179,1000910
379120000J,臺北市文山青溪協會,臺北市文山區辛亥路五段95號6樓,8661-7020,1000910
379120000J,台北市身心障礙復健家屬關懷協會,臺北市中正區武昌街一段22巷12號,937848738,1001014
