REGI_ID,FACT_NAME,FACT_ADDR,BNAME,ADDR_X,ADDR_Y
63022330,益寧精密股份有限公司,臺北市南港區玉成里8德路4段768巷1弄18號地下樓,李青茂,308656,2771457
63020844,大龍機器廠有限公司,臺北市大同區揚雅里大龍街164號1樓,王孟玲,302038,2773423
63020016,老日光冷凍工業股份有限公司,臺北市士林區永倫里通河西街2段232號,張國榮,300486,2776259
63022654,麵屋千雲股份有限公司,臺北市內湖區湖元里行愛路141巷36號4樓及38號4樓,大槻精二,308653,2773100
S6300031,迅展企業股份有限公司台北廠,臺北市南港區9如里研究院路4段23號1樓,陳松川,310743,2768729
63020155,台芝科技股份有限公司,臺北市內湖區週美里新明路246巷3弄18號、20號、22號、24號、24號2至3樓-辦公室、26號、28號,廖德北,308943,2772263
63020394,俊華電子企業股份有限公司第一廠,臺北市信義區黎順里崇德街31巷10號1樓,黃世明,305904,2768644
63021629,興興機械廠股份有限公司,臺北市內湖區葫洲里安康路226巷14號1樓,張華讓,310848,2772859
63022417,數可科技股份有限公司,臺北市內湖區港墘里洲子街88號2樓之1,黃郁斌,307626,2774702
63021084,利立實業有限公司,臺北市大同區重慶里哈密街59巷73弄9號1樓,白啟峰,302063,2774262
63020594,精良印刷廠有限公司,臺北市大同區景星里迪化街2段63號1樓,謝嘉堯,301396,2773054
63021284,台北永昌印刷股份有限公司,臺北市大同區鄰江里重慶北路3段252巷9、11、13號1、2樓,施昌榕,301767,2773778
63020568,中原食品工業開發股份有限公司,臺北市萬華區糖廍里艋舺大道275巷13、15號1樓,董晃銘,300217,2769598
63021498,台承鐵工廠,臺北市士林區社新里延平北路6段511巷20號1樓,陳麗華,300322,2776049
S6300028,群貿印刷有限公司,臺北市萬華區仁德里貴陽街2段42號地下室,林宗鎮,300954,2770253
63020875,吉勇企業有限公司,臺北市大同區哈密街68巷15號1樓,楊邱碧玉,302254,2774010
S6300029,瑞隆不銹鋼家具有限公司,臺北市士林區社新里中正路636號,卓福田,301265,2775478
S6300030,清來機械有限公司,臺北市士林區福安里延平北路7段106巷218號,王清來,299999,2777316
63021701,晟強實業有限公司,臺北市萬華區糖廍里大理街112號2樓,謝鳳珠,300228,2769658
63021051,泰銳精密工業有限公司,臺北市南港區玉成里南港路3段149巷41號2樓,龍淑芬,309073,2771631
63021343,伸松企業有限公司,臺北市內湖區新明路333巷5、7號1樓,黃信豪,308916,2772140
63020358,中華標記股份有限公司,臺北市萬華區頂碩里萬大路6、8號1樓,吳麗華,300501,2769477
63020140,永興輸送機有限公司,臺北市內湖區週美里新明路273巷1之1號,王進雄,309179,2772228
63022623,誠仲企業有限公司,臺北市南港區西新里南港路3段50巷5號5樓,高淑慧,309673,2772015
63021439,大菱鋼鐵股份有限公司,臺北市南港區玉成里南港路3段109巷1之2號1樓,陳銘華,309303,2771704
63020328,延億股份有限公司,臺北市南港區西新里南港路3段50巷19號、19號地下室,洪國忠,309624,2772108
63020742,鼎華電子有限公司,臺北市南港區玉成里南港路3段208巷7號,陳忠孝,309154,2771824
63020979,營標企業有限公司社子橡膠廠,臺北市士林區社新里延平北路6段480之2號1樓,林靖朗,300293,2776253
63020447,聚坤塑膠有限公司,臺北市南港區忠孝東路7段527巷1弄12號1樓,林金鍊,311842,2771822
63020378,尚興機械工業有限公司,臺北市士林區前港里後港街62巷8號1樓,林淑真,302655,2775313
63020073,功得電子工業股份有限公司,臺北市北投區1德里立德路120巷15號1至4樓,邱鴻智,297651,2779902
63020227,活泉印刷股份有限公司,臺北市士林區社新里延平北路6段480之4號1樓,關麗湄,300322,2776249
63020739,勇軒股份有限公司台北廠,臺北市內湖區港墘里瑞光路405號,林鴻邦,307674,2774553
63021641,宜龍股份有限公司大業廠,臺北市北投區8仙里大業路158號1至3樓,陳關嵐,300331,2779702
63021637,舜銓實業有限公司,臺北市北投區大度路3段296巷48號1樓,陳明珠,297104,2779677
63021375,柯德企業股份有限公司,臺北市南港區南港路3段80巷36號4樓,柯榮郎,309580,2772041
63021681,台弘金屬有限公司,臺北市內湖區安康路135號1樓,張增光,310520,2772907
63021445,中州實業有限公司,臺北市內湖區週美里臺北市內湖區新明路246巷3弄6號1樓,魏和樂,308893,2772240
63020671,聖美化工股份有限公司,臺北市內湖區西康里內湖路1段91巷12弄12號,張繼元,306729,2775265
63020488,中陸企業有限公司,臺北市內湖區葫洲里安康路228巷11號1、2樓,許添安,310861,2772861
63020843,大獅印刷事業有限公司,臺北市南港區西新里南港路3段50巷27號5樓,邱創賢,309608,2772140
63021082,寶藝有限公司,臺北市南港區西新里松河街430號1樓,康文俊,309711,2772315
63021725,銓鴻鋼鋁業有限公司,臺北市內湖區葫洲里安康路131號1樓,陳宥任,310510,2772908
63021591,宇望實業股份有限公司總廠,臺北市南港區西新里南港路3段80巷46號2樓,黃瑞隆,309553,2772106
63020713,淳貿企業有限公司,臺北市南港區玉成里8德路4段768巷7號3樓之1,徐華晃,308586,2771422
63021608,豪袤企業有限公司,臺北市內湖區南京東路6段348號6樓之1,郭宏信,309046,2772391
63020827,三煙電子企業股份有限公司,臺北市內湖區西康里內湖路1段105號1、2、3樓,楊啟明,306663,2775243
63021418,世豐製麵廠,臺北市大同區重慶里敦煌路24巷12弄3號1樓,黃世彬,302361,2774140
63021476,晉得實業有限公司,臺北市南港區合成里忠孝東路6段431號,黃宋增,309862,2771515
63020758,天仁餐盒有限公司,臺北市內湖區週美里新明路321巷10弄8、10、12號1樓,鄭振宏,309026,2772179
63020505,名國化粧品廠二廠,臺北市內湖區週美里新明路321巷10弄7號5樓,彭得財,309039,2772137
63022594,焦唐楓餐飲文化股份有限公司,臺北市內湖區湖元里民權東路6段15巷30號1、2、3樓,陳妍霖,308308,2773473
63020318,芙京有限公司,臺北市南港區東明里南港路2段99之6號1、2樓,孫卉蓁,310263,2771812
63021366,全太有限公司,臺北市內湖區西康里內湖路1段91巷12弄7號2樓,潘富正,306697,2775273
63021279,民賢鋼鐵五金有限公司,臺北市南港區玉成里南港路3段130巷5弄17號1樓,魏子賢,309237,2771876
63021470,聖杰工業股份有限公司,臺北市南港區合成里忠孝東路6段225巷1弄7號1樓,張元科,309392,2771430
63020673,華程實業股份有限公司承德廠,臺北市大同區重慶里承德路3段296號1樓,何鴻錦,302410,2774097
63020031,中國時報文化事業股份有限公司內湖廠,臺北市內湖區民權東路6段25號,林永峰,308832,2773515
63020185,湳開股份有限公司,臺北市內湖區石潭里南京東路6段348號4樓,楊若白,309046,2772391
63020455,士福美食股份有限公司,臺北市內湖區石潭里新明路193、195號1樓,祝佳琴,309364,2772391
63021023,凱恩實業有限公司,臺北市內湖區葫洲里內湖區永保街140號,蕭慶原,310537,2772943
63020362,郁驊特殊印刷有限公司,臺北市內湖區內湖路1段91巷24弄34號1樓,徐弘昌,306777,2775333
63022668,協雄企業有限公司,臺北市士林區永倫里延平北路6段425巷3號,陳漢鑫,300408,2775975
63020094,凱鴻素食有限公司,臺北市南港區西新里松河街406號,郭鳳凰,309466,2772041
63022331,飛龍照明器具有限公司,臺北市內湖區湖元里新湖2路148號3樓-僅使用第4層,張清龍,308453,2772857
63022353,立雄彩色印刷股份有限公司,臺北市士林區福中里通河東街1段167巷29號,呂宗賢,302135,2775611
63020043,英光印刷有限公司,臺北市士林區永倫里倫等街55號1樓,王玉卿,300582,2776196
63021105,長琪實業有限公司內湖廠,臺北市內湖區西康里內湖路1段91巷23弄6號1樓,劉家隆,306700,2775457
63022377,里金館有限公司南港廠,臺北市南港區合成里忠孝東路6段81巷22號2樓,李東陽,308910,2771212
63022621,德恩食品機械股份有限公司,臺北市內湖區石潭里新明路143巷8號3樓,鄭雪峰,309504,2772427
63021509,豪隆彩色製版有限公司,臺北市士林區福中里通河東街1段167巷33、35號4樓,李國任,302146,2775608
63020217,康揚特殊美術印刷股份有限公司,臺北市南港區南港路3段50巷19號3樓,邱祥,309624,2772108
63020334,金展弘機械工業有限公司,臺北市南港區玉成里南港路3段130巷5弄16號1樓,施安駿,309207,2771846
63020024,台灣千妥化學股份有限公司,臺北市南港區東新里重陽路263巷6號4樓,劉昌榮,310844,2772359
63020895,北易大工業有限公司,臺北市內湖區西康里內湖路1段91巷24弄10號,練百城,306744,2775299
63020569,今隆企業有限公司,臺北市南港區東明里南港路2段99之21號1、2樓,王阿琴,310197,2771862
63021699,東錩金屬股份有限公司,臺北市內湖區葫洲里安康路154號1樓,吳洪愛珠,310592,2772888
63020121,通緯鋼鐵股份有限公司,臺北市南港區3重里重陽路465號,林朝欽,311616,2772533
63021001,昱晟企業有限公司,臺北市南港區南港路3段80巷59號1樓,蔡文孝,309555,2772045
63021475,健鼎興業有限公司,臺北市南港區合成里忠孝東路6段159巷4弄12號1樓,張春卿,309196,2771406
63020411,莊記過濾企業有限公司,臺北市大同區迪化街2段193號1樓,莊陳秀丹,301594,2773560
63022415,世慶食品有限公司內湖廠,臺北市內湖區蘆洲里安康路172號,張慶儒,310683,2772895
63020388,益炘企業有限公司,臺北市南港區西新里成功路1段94巷2弄9號1樓,郭光炘,309731,2772310
63020251,樹樺電子股份有限公司,臺北市內湖區葫洲里潭美街579號2樓,高啟元,310754,2772691
63022569,川饌國際有限公司,臺北市內湖區蘆洲里安康路228巷21弄32號2樓,張奕捷,310725,2772769
63020201,驛嵩白鐵工程有限公司,臺北市南港區東新里重陽路235巷10號,范嵩興,310741,2772343
63020864,東元印刷企業有限公司,臺北市內湖區新明路131號2樓,吳勝吉,309486,2772483
63020111,健匠設計工程有限公司,臺北市南港區3重里3重路79巷8弄3號1樓,陳仁盛,311881,2772668
63021134,怡大軟木企業社,臺北市南港區合成里忠孝東路6段269巷2弄16號1樓,李淑玲,309423,2771425
63021289,弘荃機械企業有限公司,臺北市北投區1德里大度路3段284號,許志明,297052,2779545
63020786,圓鋼金屬有限公司,臺北市南港區合成里忠孝東路6段159巷4弄2號1樓,邱玉蘭,309165,2771396
63020749,科藝彩色製版印刷有限公司,臺北市萬華區糖廍里大理街157號3樓之2,許賢哲,300086,2769653
63022570,謦輝企業有限公司,臺北市北投區1德里立德路120巷16弄1號4樓,李永春,297664,2779858
63021561,台達電子工業股份有限公司內湖廠,臺北市內湖區港墘里瑞光路186號1樓、186之1號﹝1樓辦公室、2樓會議室及員工閱覽室、3至9樓工廠﹞,周志宏,308319,2774120
63021568,三光精密工業股份有限公司,臺北市士林區永倫里通河西街2段232之3號1樓,陳瑞龍,300482,2776221
63021710,晟銘刺繡廠,臺北市萬華區和德里西園路2段320巷9弄3號,洪春綢,299684,2768793
63021473,上億特殊印刷有限公司,臺北市南港區合成里忠孝東路6段269巷4弄15號1樓,李淑美,309434,2771472
63020051,宮保王食品有限公司,臺北市南港區玉成里南港路3段149巷49弄12、14號,廖鳳蘭,309055,2771684
63022434,啡卡咖啡股份有限公司,臺北市南港區東新里重陽路186號,陳志煌,310763,2772277
63022633,禾藝廚房股份有限公司,臺北市內湖區湖元里陽光街365巷37、39號,藍立崴,308243,2773865
63020281,宜修企業有限公司,臺北市南港區玉成里臺北市南港區南港路3段208巷8號1樓,石貿翔,309141,2771847
63020475,佑億金屬工程有限公司,臺北市南港區西新里成功路1段94巷2弄3號1樓,陳金山,309748,2772330
63020637,春信工程行,臺北市北投區8仙里中央南路2段113之1號,洪琮皓,300452,2779380
63022341,蒙恬實業股份有限公司,臺北市內湖區石潭里成功路2段8號,林澤顯,309656,2772573
63020102,上富珠寶股份有限公司,臺北市內湖區西康里內湖路1段91巷23弄3、5號地下室,陳許秀鸞,306720,2775471
63020747,鴻名企業股份有限公司,臺北市信義區新仁里東興路59號6樓,張允騰,307185,2771158
63021514,川華不銹鋼有限公司,臺北市南港區玉成里玉成街18之3號,陳旺華,308692,2771469
63020182,偉林電子股份有限公司南港廠,臺北市南港區東新里重陽路209號3樓,廖顯猷,310664,2772286
63021463,泓毅精密工業股份有限公司,臺北市南港區西新里向陽路86號1樓,胡瑛瑛,310065,2771791
63022575,向榮生醫科技股份有限公司民權廠,臺北市內湖區湖元里民權東路6段13之19、13之20號6樓,蔡意文,308501,2773368
63022462,承欣企業管理顧問有限公司,臺北市內湖區週美里潭美街221號,李鴻鈞,309061,2772126
63020288,珩陞行生物科技股份有限公司,臺北市南港區玉成里南港路3段130巷3弄11號3樓,劉永詳,309283,2771857
63020910,德誠食品有限公司,臺北市南港區西新里臺北市南港區成功路1段38號1樓,王金雀,309805,2772093
63022622,奕秀鋼鐵有限公司二廠,臺北市內湖區石潭里新明路107巷2號,邱奕仁,309554,2772513
63020125,萬益機械有限公司,臺北市南港區東新里重陽路190巷6弄14號,李文明,310738,2772234
63020348,捷元股份有限公司內湖廠,臺北市內湖區瑞光路66巷36號,葉啓棟,308644,2773661
63020909,辰發有限公司,臺北市內湖區新明路77之1號,游德欽,309608,2772571
63020755,台禮股份有限公司,臺北市士林區前港里承德路4段198號9樓,闕劍鋒,302658,2775579
63020286,台森機電股份有限公司,臺北市內湖區石潭里南京東路6段348號3樓,李宗淵,309046,2772391
63020792,維昌精密股份有限公司二廠,臺北市內湖區湖元里陽光街347號5樓之1,張瓊甄,308280,2773997
63020899,力祥國際工程股份有限公司,臺北市內湖區葫洲里安康路56巷27號,林根旺,310291,2772709
63021588,汐紫股份有限公司內湖廠,臺北市內湖區內湖路1段360巷15號8樓之4,尤士猛,307574,2774863
63020778,愛心機械廠有限公司一廠,臺北市南港區中南里忠孝東路7段527巷1弄7號,林麗玲,311837,2771833
63020635,漢陽企業社台北廠,臺北市內湖區週美里新明路321巷17號1樓,伍增森,309013,2772124
63021668,歐格電子股份有限公司內湖廠,臺北市內湖區西康里內湖路1段88、92號5樓及92號5樓之1,李廣浩,306781,2775132
63020949,唐麥國際股份有限公司內湖廠,臺北市內湖區內湖路1段88號7樓,吳建猷,306781,2775132
63021486,昆翰企業有限公司,臺北市士林區福中里大南路361號4樓之1,吳東暉,302097,2775723
63021389,順陞鋼鋁企業有限公司,臺北市內湖區西康里文湖街46號1樓,余年豐,306833,2775476
63022676,捷達動力科技有限公司,臺北市南港區合成里忠孝東路6段185巷1弄2號,林書按,309238,2771381
63022601,長安馬達有限公司,臺北市內湖區湖元里行愛路78巷28號6樓及6樓之1,張幸進,308544,2772790
63020485,強實工業股份有限公司,臺北市內湖區週美里新明路321巷10弄27號1樓,陳林美秀,309102,2772200
63020046,天網電子股份有限公司,臺北市南港區西新里成功路1段76、78、80號4樓,梁錦宏,309770,2772222
63021240,弘震企業有限公司,臺北市內湖區新明路333巷6號1樓,鄞木松,308907,2772136
63020798,陳江行有限公司,臺北市北投區1德里立德路120巷23號2樓,丁中弼,297700,2779904
63020517,京華堂實業股份有限公司內湖廠,臺北市內湖區港墘里瑞光路258巷52號1樓,唐上文,307986,2774159
63020294,德律科技股份有限公司德律三廠,臺北市士林區蘭興里德行西路45之1號2樓,陳玠源,302761,2777657
63021256,典業有限公司內湖廠,臺北市內湖區港墘里洲子街85號5樓之1,楊錫彬,307564,2774806
63021200,寶島鐘錶股份有限公司內湖廠,臺北市內湖區西湖里瑞光路513巷30號6樓,陳郭照月,307485,2774750
63020259,宙傑工業股份有限公司台北廠,臺北市內湖區西湖里瑞光路513巷26號3樓之2,陳智裕,307474,2774728
63020119,慶建汽車冷氣材料行,臺北市內湖區週美里新明路321巷10弄21號,黃慶華,309071,2772187
63020347,百略醫學科技股份有限公司一廠,臺北市內湖區港墘里瑞光路431號9樓,方頌和,307624,2774566
63020263,新華電腦股份有限公司,臺北市士林區前港里承德路4段222號4樓、4樓之1,陳明福,302603,2775677
63020918,科昇科技有限公司,臺北市內湖區湖元里瑞光路66巷33號5樓,林世仁,308649,2773632
63020341,翰寧股份有限公司,臺北市內湖區西康里內湖路1段91巷12弄2號,古明欽,306691,2775295
63022318,台灣微粒科技股份有限公司,臺北市內湖區湖元里行忠路66巷19號,黃國倫,308585,2773189
63021259,瓊安開發股份有限公司,臺北市內湖區西康里洲子街76號7樓,郭英豪,307671,2774669
63021207,大眾針織股份有限公司,臺北市內湖區西湖里瑞光路583巷23號3樓,黃苑茹,307282,2774829
63021542,友俊國際股份有限公司,臺北市內湖區港墘里瑞光路258巷56號4樓之1,於有慶,307960,2774135
63020424,亞洲電熱有限公司士林廠,臺北市士林區前港里後港街62巷5號2樓,王文宗,302665,2775304
63020815,錦昕企業有限公司,臺北市士林區葫蘆里葫蘆街143號,李錦珠,301317,2775161
63020685,金鑽石瓦斯器材工廠,臺北市南港區3重里3重路79巷8弄12號1樓,張倉明,311873,2772643
63020376,珺秝股份有限公司,臺北市南港區松河街386號7樓,謝宥莉,309349,2771957
63020814,世揚電業有限公司,臺北市內湖區環山路1段36號地下1樓,鄭禎祥,307013,2775409
63020346,鈺豐刷子工業有限公司,臺北市內湖區週美里南京東路6段308號,李金豐,308897,2772312
63020748,可運有限公司內湖1廠,臺北市內湖區週美里南京東路6段330巷18弄11號1樓,李應運,308926,2772303
63022543,重維義肢輔具股份有限公司,臺北市內湖區湖元里民權東路6段23號4樓之1,周舒傑,308792,2773500
63022605,美商開騰產業整合服務股份有限公司台灣分公司新明一廠,臺北市內湖區石潭里新明路122之5號,陳伯俊,309352,2772427
63020560,平晟工程事業有限公司,臺北市內湖區西康里內湖路1段91巷38弄11號1樓,蘇淑燕,306797,2775369
63021484,金石資訊股份有限公司,臺北市內湖區湖元里瑞光路66巷23號2樓、27號2樓,吳進益,308678,2773661
63020923,年益實業股份有限公司,臺北市內湖區港墘里內湖路1段360巷15號4樓之2,黃桂賢,307574,2774863
63020617,綿春纖維工業股份有限公司,臺北市內湖區港墘里內湖路1段392號10樓,鐘清河,307791,2774833
63020782,亞帝克股份有限公司內湖廠,臺北市內湖區港墘里洲子街69號6樓,蘇榮源,307773,2774713
63022586,鎮寶科技有限公司,臺北市內湖區西湖里內湖路1段320號3樓,陳東揚,307474,2774946
63020526,有昇國際有限公司,臺北市南港區西新里南港路3段80巷40號5樓,洪綉玉,309570,2772065
63021258,茉爾企業有限公司,臺北市內湖區港墘里洲子街69號4樓,黃鴻基,307773,2774713
63021052,欣錩特殊印刷有限公司,臺北市內湖區新明路246巷3弄4號,莊淑蘭,308889,2772239
63021689,勁橋貿易有限公司,臺北市內湖區西湖里瑞光路513巷32號3樓,黃淑碧,307489,2774768
63020275,健格科技股份有限公司,臺北市內湖區湖元里民權東路6段21巷33號3樓,李坤鍾,308625,2773561
63021551,鴻霖商業機器有限公司,臺北市內湖區港墘里瑞光路258巷50號1樓,黃美珍,307996,2774170
63021545,商越科技股份有限公司,臺北市內湖區湖元里瑞光路112巷1號4樓,邱明輝,308583,2773868
63020044,品固企業股份有限公司,臺北市南港區玉成里8德路4段768巷1弄8號,林茂生,308616,2771464
63020557,河洛半導體股份有限公司,臺北市內湖區湖元里瑞光路76巷20、22號4樓,黃順安,308582,2773811
63020339,億冠國際科技股份有限公司,臺北市內湖區湖元里陽光街321巷18號6樓,郭美玲,308386,2773940
63020033,復泰電器股份有限公司,臺北市南港區東新里重陽路263巷4號2樓,施讚登,310848,2772349
63020929,銀安企業有限公司,臺北市南港區8德路4段800號3樓,陳謙,308631,2771528
63020552,豐驊塑膠工廠,臺北市南港區合成里忠孝東路6段403巷1弄19號,闕河王,309858,2771543
63021071,昆鴻機械有限公司,臺北市南港區重陽路190巷12弄5號1樓,陳賜麟,310780,2772222
63020806,永漢電機有限公司,臺北市北投區中央南路2段32之1號3樓,郭垂賢,300442,2779725
63020166,光容有限公司,臺北市內湖區湖元里舊宗路2段181巷12號4樓,賴沈碧蓮,308008,2773825
63021573,翔贊興業股份有限公司,臺北市內湖區湖元里瑞光路76巷49號6樓,郭明宏,308566,2773699
63021547,辰富國際股份有限公司,臺北市內湖區湖元里瑞光路112巷5號4樓,廖健祺,308563,2773851
63020173,德律科技股份有限公司磺溪廠,臺北市士林區蘭興里磺溪街36之1號7樓,陳玠源,302763,2777700
63021301,奇樂股份有限公司,臺北市南港區重陽路263巷8號4樓,劉惠淵,310837,2772376
63021597,得盈電子股份有限公司總廠,臺北市南港區東新里重陽路263巷5號2樓,陳善,310858,2772376
63020643,鴻翊有限公司,臺北市內湖區石潭里新明路119號1樓,游鈞淳,309520,2772505
63021298,進順工程行,臺北市南港區3重里重陽路504巷11號,林增田,311794,2772578
63020353,成鑫印刷事業有限公司,臺北市士林區永倫里倫等街59號,盧鑽隆,300585,2776219
63021502,義和事務印刷有限公司,臺北市南港區合成里忠孝東路6段225巷4弄6號1樓,蔡素女,309330,2771430
63020727,可運有限公司內湖廠,臺北市內湖區週美里南京東路6段330巷18弄5、7、9、11號4樓,李應運,308952,2772314
63021007,家暘企業有限公司,臺北市士林區永倫里延平北路6段511巷24號1樓,王祥益,300344,2776026
63020817,三得電子股份有限公司,臺北市北投區1德里立功街153、151號4樓,黃教傑,297710,2779758
63021575,五泰文具材料有限公司,臺北市中正區南福里羅斯福路2段8巷3號1樓,林崇隆,302537,2769064
63021406,良祥企業有限公司,臺北市南港區忠孝東路6段161號2樓,李文祥,309181,2771335
63020194,虹靂企業有限公司,臺北市南港區合成里忠孝東路6段81巷22號1樓,洪淑惠,308910,2771212
63021478,鍵諻企業有限公司,臺北市南港區合成里忠孝東路6段269巷3弄8號1樓,陳志銘,309517,2771480
63020554,勇昇實業有限公司,臺北市南港區合成里忠孝東路6段269巷3弄6號1樓,黃秋裕,309509,2771478
63020760,國洋通信股份有限公司,臺北市南港區西新里南港路3段80巷42號3樓,張輝明,309565,2772077
63020938,泓旭企業有限公司,臺北市南港區西新里成功路1段55號1樓,王元亮,309828,2772125
63021383,泓溫企業有限公司,臺北市南港區重陽路166巷7號3樓,游志勳,310680,2772198
63020908,海喆有限公司,臺北市內湖區週美里新明路321巷10弄18號1樓,郭振華,309062,2772195
63021262,壯吉彈簧工業有限公司,臺北市南港區3重里重陽路431號1樓,黃明昌,311482,2772461
63021538,沅立彩色製版印刷股份有限公司,臺北市士林區社新里延平北路6段482號地下樓,張永賢,300256,2776262
63021435,台灣龍神股份有限公司第一分廠,臺北市南港區東新里松河街620號2樓,張惠櫻,310712,2772369
63020396,竣皇企業有限公司,臺北市內湖區週美里新明路280號1樓,黃素慧,308781,2772127
63020278,頂盛實業股份有限公司,臺北市內湖區西康里內湖路1段91巷12弄3、5、7號,葉子超,306680,2775286
63021421,長峰金屬工程有限公司,臺北市南港區合成里忠孝東路6段159巷3弄2號1樓,林吉,309151,2771391
63020226,保能企業有限公司,臺北市內湖區新明路246巷3弄5號1樓,胡寶蓮,308899,2772227
63020913,期祥機械工業股份有限公司,臺北市內湖區石潭里潭美街343號1樓,吳鐵化,309603,2772490
63020532,汎宇電商股份有限公司,臺北市南港區西新里南港路3段50巷7號4樓,許靜華,309664,2772034
63020082,太極影音科技股份有限公司,臺北市南港區西新里南港路3段50巷22號3、4、5樓、24號3、4樓,黃寶雲,309593,2772130
63021494,敏美網版印刷有限公司,臺北市士林區福中里通河東街1段167巷29號5樓,劉錦櫻,302135,2775611
63021108,日大興機械廠有限公司,臺北市南港區重陽路166巷11號,藍陳素巧,310694,2772175
63021291,昇航股份有限公司,臺北市南港區西新里南港路3段50巷13號3樓,王哲祥,309644,2772074
63022328,聖手企業有限公司,臺北市南港區合成里忠孝東路6段295號5樓,林添進,309573,2771443
63022332,馥餘實業股份有限公司三廠,臺北市內湖區蘆洲里潭美街583、585號1樓,簡宜真,310825,2772703
63020266,旭儀科技有限公司,臺北市內湖區瑞光路26巷20弄25號5樓,林勝豐,308718,2773637
63022651,杜布勒妃有限公司,臺北市大安區光信里延吉街234號,陳謙璿,306057,2769924
63022660,財弘金屬工程行內湖廠,臺北市內湖區蘆洲里安康路146號,劉氏協,310571,2772886
63020387,中央醫療器材股份有限公司,臺北市內湖區港墘里瑞光路298號3樓,潘駿輝,307966,2774362
63020655,德律科技股份有限公司磺溪二廠,臺北市士林區蘭興里磺溪街36、36之1、36之2號地下1樓,陳玠源,302763,2777687
63020761,三泰儀器工業股份有限公司,臺北市南港區西新里成功路1段63之2號及2、3、4樓,孫玫兒,309818,2772168
63022588,富士初品食材有限公司,臺北市內湖區西康里內湖路1段91巷12弄30號,廖柏禓,306814,2775243
63021633,錦星有限公司台北廠,臺北市士林區後港街102號2樓,許文仁,302602,2775415
63021832,實用醫療器材有限公司,臺北市內湖區行愛路78巷24號,許美足,308555,2772797
63021850,馥餘實業股份有限公司,臺北市內湖區西康里文湖街60巷28號,簡宜真,306896,2775432
63022459,原見精機股份有限公司,臺北市南港區東明里南港路2段99之24號,蘇瑞堯,310177,2771847
63022422,黑米數位股份有限公司,臺北市南港區西新里南港路3段50巷11號,林建宏,309648,2772067
63020838,微鋒自動科技股份有限公司,臺北市南港區西新里成功路1段78號3樓,劉彥宏,309769,2772239
63020482,皓煥企業有限公司,臺北市南港區合成里忠孝東路6段269巷3弄14號1樓,張寶銘,309544,2771486
63021350,吉立毛刷有限公司,臺北市南港區玉成里南港路3段130巷5弄5、7號1樓,林斐英,309304,2771909
63021886,和椿科技股份有限公司,臺北市內湖區港墘里洲子街60號2樓,程天縱,307766,2774680
63021905,詮營股份有限公司,臺北市內湖區行愛路77巷13號5樓,呂學博,308691,2772850
63021926,松英企業有限公司,臺北市內湖區湖興里行忠路65號,陳清森,308285,2773177
63021975,宇創股份有限公司,臺北市內湖區瑞光路584號4樓,郭文祥,307121,2774775
63021989,慈星實業有限公司南港一廠,臺北市南港區西新里南港路3段50巷6號2樓、8號2樓,呂靜慈,309650,2772008
63022011,大鵬科技股份有限公司內湖廠,臺北市內湖區湖元里新湖2路250巷1號3樓,張再發,308794,2773108
63022020,昆愛企業有限公司,臺北市內湖區西湖里內湖路1段320號3樓,劉叔清,307474,2774946
63022029,威力淨環保科技企業有限公司,臺北市內湖區週美里新明路321巷10弄8、10號5樓,楊新得,309026,2772179
63022044,中國洋森興業有限公司,臺北市南港區東新里重陽路263巷5號3樓,蕭導陵,310858,2772376
63022068,台灣歐恩比有限公司,臺北市內湖區湖元里民權東路6段23號4樓,周舒傑,308792,2773500
63022082,光宸科技股份有限公司,臺北市內湖區西康里堤頂大道2段413、415號2樓,陳孟鴻,306786,2774830
63022091,竣為國際貿易有限公司,臺北市內湖區湖元里行愛路78巷28號2樓之4,許子仁,308544,2772790
63021548,和蒂有限公司,臺北市萬華區糖廍里大理街175巷15之1號,胡德雯,299940,2769681
63021268,百倫電子有限公司,臺北市南港區3重里重陽路433號3樓,王萬淦,311488,2772465
63021396,奧傑實業有限公司,臺北市大同區斯文里昌吉街11號2樓,劉新青,302218,2773183
63020105,赫力股份有限公司,臺北市南港區玉成里8德路4段768巷1弄18號8樓,劉國勝,308656,2771457
63021244,鍵寧企業股份有限公司,臺北市南港區8德路4段768巷1弄18號2樓,李青茂,308656,2771457
63022228,藝銘實業有限公司一廠,臺北市內湖區蘆洲里安美街175巷6號1樓、2樓、4樓,廖漢明,310617,2772581
63022643,新誼整合科技股份有限公司潭美廠,臺北市內湖區蘆洲里潭美街587號3樓,吳昕東,310855,2772707
63022613,養心餐飲股份有限公司,臺北市南港區西新里松河街410號,林子恒,309483,2772052
63021708,龍笛實業股份有限公司,臺北市南港區玉成里市民大道7段13號,劉梅君,308583,2771441
63021441,岑祥股份有限公司,臺北市南港區東明里南港路2段99之15號1、2樓,陳振忠,310222,2771820
63021730,中鼎鋁業有限公司,臺北市南港區合成里忠孝東路6段269巷3弄3號1樓,吳聯新,309499,2771487
63021420,駿宏鋁業有限公司,臺北市內湖區葫洲里安康路228巷3號1樓,陳慶國,310852,2772936
63022544,信美迪醫材股份有限公司,臺北市南港區西新里南港路3段50巷18號地下1樓,魏任傑,309603,2772110
63020775,萬宏不銹鋼有限公司,臺北市南港區玉成里南港路3段130巷5弄15號,華哲甫,309251,2771883
