統一編號,公司名稱,公司地址,核准變更日期,Longitude,Latitude
89141735,原想力內容制創文化股份有限公司,臺北市文山區羅斯福路5段160號7樓,115/04/17,121.538691,25.005061
89142143,耕宇文化創意事業有限公司,臺北市大安區忠孝東路4段148號6樓,115/04/17,121.54991,25.041298
89463735,民偉視訊工程有限公司,臺北市內湖區新湖三路126號1樓,115/04/17,121.577714,25.064205
90006693,諾辰國際有限公司,臺北市大同區重慶北路2段74號3樓,115/04/17,121.513686,25.05635
90014363,台灣大創百貨股份有限公司新店小碧潭分公司,新北市新店區中央路159號2樓,115/04/17,121.531244,24.972216
90014363,台灣大創百貨股份有限公司新店小碧潭分公司,新北市新店區中央路159號2樓,115/04/17,121.531244,24.972216
90014363,台灣大創百貨股份有限公司新店小碧潭分公司,新北市新店區中央路159號2樓,115/04/17,121.531244,24.972216
90014363,台灣大創百貨股份有限公司新店小碧潭分公司,新北市新店區中央路159號2樓,115/04/17,121.531244,24.972216
90016171,台灣蒂斯愛股份有限公司,臺北市信義區基隆路2段51號14樓,115/04/17,121.558531,25.030982
90016968,莫諾麗斯有限公司,臺北市內湖區成功路4段362號2樓,115/04/17,121.600272,25.084862
90056314,台灣大創百貨股份有限公司台南中華東路分公司,臺南市東區中華東路1段358號3樓,115/04/17,120.233577,22.992031
90101253,好船股份有限公司,臺北市大安區忠孝東路4段300號5樓,115/04/17,121.55628,25.041155
90136020,媞韻生醫科技股份有限公司,臺北市中山區民權東路2段206號5樓之2,115/04/17,121.53651,25.062204
90146131,典範旅行社股份有限公司,臺北市中山區南京東路3段201號10樓,115/04/17,121.54252,25.052091
90188764,長耀股份有限公司,臺北市內湖區民權東路6段280巷69弄58號,115/04/17,121.60688,25.069118
90232430,金滿眾國際有限公司,臺北市大同區延平北路3段4號5樓之1,115/04/17,121.511038,25.063438
90378906,蒔割烹有限公司,臺北市大安區濟南路3段39之1號1樓,115/04/17,121.536075,25.040278
90388524,星辰大海文化有限公司,臺北市大安區忠孝東路4段183號13樓之2,115/04/17,121.550901,25.041689
90547831,鉅康聯國際股份有限公司,臺北市大安區忠孝東路4段49巷2號4樓,115/04/17,121.545326,25.042027
90570261,霏彼設計有限公司,臺北市中正區仁愛路2段25號5樓,115/04/17,121.527305,25.038461
90576011,心安夜市餐飲股份有限公司,臺北市松山區饒河街32、34號,115/04/17,121.577509,25.050989
90587137,恆富資本股份有限公司,臺北市大安區復興南路2段237號13樓,115/04/17,121.54371,25.025846
90615871,禾亞數位科技股份有限公司,臺北市信義區松高路77號34樓之1,115/04/17,121.570366,25.039591
90817139,在在創意設計有限公司,臺北市信義區信義路4段415號14樓之1,115/04/17,121.559235,25.033304
91020223,李揚國際有限公司,臺北市南港區向陽路122號,115/04/17,121.595318,25.054715
93366799,華聖能源股份有限公司,臺北市中山區中山北路2段129號14樓之1,115/04/17,121.523176,25.061454
93520511,簡單溫度計媒體科技股份有限公司,臺北市信義區基隆路1段178號5樓,115/04/17,121.564965,25.042394
93547069,森梟俓有限公司,臺北市中正區羅斯福路4段68號7樓之10,115/04/17,121.534274,25.014503
93615782,泊城有限公司,臺北市大安區復興南路1段243號6樓,115/04/17,121.543885,25.037208
93641959,台灣大創百貨股份有限公司台中安和分公司,臺中市西屯區安和路170號2樓之2,115/04/17,120.625148,24.181194
93641959,台灣大創百貨股份有限公司台中安和分公司,臺中市西屯區安和路170號2樓之2,115/04/17,120.625148,24.181194
93641959,台灣大創百貨股份有限公司台中安和分公司,臺中市西屯區安和路170號2樓之2,115/04/17,120.625148,24.181194
93789713,端麗抗老科技股份有限公司,臺北市大安區忠孝東路4段166號10樓,115/04/17,121.550501,25.041281
93920684,居禮創意開發有限公司,臺北市中正區牯嶺街93號12樓,115/04/17,121.519052,25.026181
94014668,川點數位科技股份有限公司,臺北市中山區南京東路2段137號14樓,115/04/17,121.53511,25.052216
94085754,火星車業有限公司,臺北市大安區復興南路1段390號8樓之1,115/04/17,121.543381,25.033722
94132481,橙佳科技有限公司,臺北市大同區市民大道1段209號12樓,115/04/17,121.51835,25.048893
94192017,云心技研有限公司,臺北市中山區四平街55號1樓,115/04/17,121.533525,25.053708
94196554,西卡投資有限公司,臺北市松山區寶清街21號4樓之1,115/04/17,121.568934,25.050131
94205272,大鷗摩飛智能有限公司,臺北市內湖區洲子街55號4樓,115/04/17,121.5735,25.07938
94206032,台灣大創百貨股份有限公司南投草屯分公司,南投縣草屯鎮中正路654號、656號1-3樓,115/04/17,120.684423,23.979109
94206032,台灣大創百貨股份有限公司南投草屯分公司,南投縣草屯鎮中正路654號、656號1-3樓,115/04/17,120.684423,23.979109
94206032,台灣大創百貨股份有限公司南投草屯分公司,南投縣草屯鎮中正路654號、656號1-3樓,115/04/17,120.684423,23.979109
94206032,台灣大創百貨股份有限公司南投草屯分公司,南投縣草屯鎮中正路654號、656號1-3樓,115/04/17,120.684423,23.979109
94254651,美亞樂高球有限公司,臺北市中山區新生北路3段43號5樓之19,115/04/17,121.528038,25.065415
96978688,台灣億滋股份有限公司,臺北市內湖區洲子街107號6樓,115/04/17,121.569455,25.080908
96989279,家幸企業有限公司,臺北市士林區克強路10巷8號,115/04/17,121.524371,25.109297
97431146,強聲音響有限公司,臺北市內湖區成功路3段89號1樓,115/04/17,121.589825,25.078495
99997631,雲端力鍊股份有限公司,臺北市中正區武昌街1段18號6樓,115/04/17,121.512516,25.044011
94208,風車國際旅行社有限公司,臺北市中山區長安東路2段52號10樓,115/04/20,121.53254,25.048359
104661,盛實投資股份有限公司,臺北市信義區基隆路1段333號13樓,115/04/20,121.561111,25.034254
144592,共享爺奶股份有限公司,臺北市中正區館前路59號9樓,115/04/20,121.515126,25.044768
192046,雲昭生命有限公司,臺北市中山區南京東路2段140號4樓,115/04/20,121.533857,25.051829
205295,頤輝投資股份有限公司,臺北市信義區基隆路1段333號13樓,115/04/20,121.561111,25.034254
230793,凱納思台灣有限公司,臺北市信義區忠孝東路5段68號29樓,115/04/20,121.566694,25.040648
3450802,鈴木工業股份有限公司,臺北市萬華區中華路1段178號8樓,115/04/20,121.507003,25.039164
4400133,成竹企業有限公司,臺北市大安區忠孝東路4段183號13樓之2,115/04/20,121.550901,25.041689
12678097,中華開發資本管理顧問股份有限公司,臺北市松山區敦化北路135號12樓,115/04/20,121.549764,25.052963
12856769,宏頂科技股份有限公司,臺北市士林區中正路601號9樓之1及之2,115/04/20,121.509984,25.086441
12870262,台灣亞太環通海纜股份有限公司,臺北市內湖區瑞光路415號4樓,115/04/20,121.571481,25.078538
16287472,天鑫投資開發股份有限公司,臺北市大同區承德路2段81號8樓之2,115/04/20,121.518392,25.056016
16443635,歐力士小客車租賃股份有限公司,臺北市大安區復興南路1段303號9樓,115/04/20,121.543932,25.034648
16609635,禾茂廣告有限公司,臺北市文山區景文街41號2樓,115/04/20,121.541437,24.992068
16795238,就業情報資訊股份有限公司,臺北市大安區信義路4段296號12樓,115/04/20,121.554592,25.032948
22017321,御書園有限公司,臺北市中山區松江路206號2樓,115/04/20,121.532906,25.057535
22047578,有德機器股份有限公司,臺北市松山區民生東路3段109號10樓,115/04/20,121.54518,25.058077
22102396,華芝玻璃股份有限公司,臺北市中正區重慶南路1段66之1號10樓之1,115/04/20,121.513098,25.043609
22156081,保利包裝有限公司,臺北市大安區和平東路1段177號之2，10樓,115/04/20,121.532362,25.026482
22158047,林哥商務有限公司,臺北市松山區復興北路333號3樓,115/04/20,121.544421,25.059805
22429604,珞林貿易開發有限公司,臺北市松山區復興北路333號3樓,115/04/20,121.544421,25.059805
22626844,童心園實業股份有限公司,臺北市松山區南京東路5段70號9樓,115/04/20,121.560918,25.051273
22659767,富帝投資股份有限公司,臺北市中山區中山北路2段77巷47號2樓,115/04/20,121.52512,25.057552
22819589,台北畜產運銷股份有限公司,臺北市萬華區環河南路2段338號4樓,115/04/20,121.489844,25.030647
22884321,豪豪股份有限公司,臺北市中山區林森北路554號3樓,115/04/20,121.525538,25.064178
23167728,施耐德電機股份有限公司,臺北市內湖區舊宗路2段189號5樓,115/04/20,121.574603,25.072029
23305031,醫友股份有限公司,臺北市大安區溫州街16巷3之1號1樓,115/04/20,121.533026,25.02533
24295530,茂詮實業有限公司,臺北市大安區復興南路2段285號8樓,115/04/20,121.543642,25.025271
24311953,笙蜂實業有限公司,臺北市中山區長春路78號4樓之2,115/04/20,121.52667,25.054815
24328011,宇濠資訊股份有限公司,臺北市松山區八德路4段660號6樓之1,115/04/20,121.575841,25.049848
24479431,三的多次方多媒體有限公司,臺北市大安區安和路1段90巷12號5樓,115/04/20,121.551535,25.034624
24534357,白黑生活系有限公司,臺北市中山區南京東路3段89巷3弄10號1樓,115/04/20,121.539332,25.05247
24549823,於易室內裝修設計有限公司,臺北市大安區光復南路180巷29之1號2樓,115/04/20,121.5561,25.042283
24559265,行易投資股份有限公司,臺北市中山區松江路182號5樓之1,115/04/20,121.532882,25.056298
24693755,鴻溢工程有限公司,臺北市文山區羅斯福路5段176巷33之2號,115/04/20,121.537304,25.003995
24755338,一鷺國際餐飲股份有限公司大直分公司,臺北市中山區植福路217、219號,115/04/20,121.561133,25.08088
24755338,一鷺國際餐飲股份有限公司大直分公司,臺北市中山區植福路217、219號,115/04/20,121.561133,25.08088
24760965,益美亞太股份有限公司,臺北市大安區忠孝東路4段71之6號,115/04/20,121.546856,25.041864
24943992,矽緋國際有限公司,臺北市大安區忠孝東路4段183號13樓之2,115/04/20,121.550901,25.041689
24963379,慧穎實業股份有限公司,臺北市中山區建國北路3段79號7樓,115/04/20,121.537021,25.06537
24967614,夢之日國際企劃有限公司,臺北市中山區新生北路2段31之1號6樓之5,115/04/20,121.527784,25.05422
24970370,品樺美容事業有限公司,臺北市中山區建國北路2段258巷33號4樓,115/04/20,121.535143,25.061895
25129051,弘康興業有限公司,臺北市中正區北平東路24號5樓之3,115/04/20,121.525116,25.045925
27560856,富鴻食品企業有限公司,臺北市大安區復興南路1段129號17樓,115/04/20,121.544028,25.042939
27562952,太思科技股份有限公司,臺北市內湖區陽光街321巷56號7樓,115/04/20,121.577892,25.071629
27737572,台灣愛彼錶股份有限公司,臺北市信義區松仁路100號13樓之3,115/04/20,121.568126,25.034459
28155166,天漢國際股份有限公司,臺北市大安區光復南路102號5樓,115/04/20,121.557481,25.043464
28201149,凱崴科技有限公司,臺北市士林區福國路47巷2之1號2樓,115/04/20,121.523725,25.101541
28219703,景賀生技有限公司,臺北市大安區忠孝東路4段71之6號7樓,115/04/20,121.546856,25.041864
28358107,希世霸投資有限公司,臺北市信義區基隆路1段143號11樓之3,115/04/20,121.565797,25.042902
28469477,駿馳保險代理人有限公司,臺北市松山區民生東路3段128號9樓之2,115/04/20,121.545997,25.057521
28481943,鼎樂豐有限公司,臺北市南港區八德路4段778號6樓,115/04/20,121.580267,25.050438
28848169,大漾室內裝修工程有限公司,臺北市文山區興隆路2段244巷39弄8號4樓,115/04/20,121.552871,24.999378
28851826,台灣本田阿克薩斯股份有限公司,臺北市中山區民生東路3段10號7樓,115/04/20,121.538428,25.057611
28901902,祐通興業有限公司,臺北市內湖區康寧路1段292號2樓之2,115/04/20,121.597872,25.078247
36517199,華宏投資股份有限公司,臺北市中正區杭州南路1段11巷3之2號3樓,115/04/20,121.527102,25.043361
42621656,臺灣普艾物理儀器有限公司,臺北市大安區信義路4段170號4樓之1,115/04/20,121.550839,25.033038
42843171,佳允投資股份有限公司,臺北市內湖區瑞光路610號12樓,115/04/20,121.565708,25.080363
42852966,德因醫院管理顧問有限公司,臺北市大安區信義路4段281號6樓,115/04/20,121.554798,25.033342
42853661,成貫投資股份有限公司,臺北市中山區林森北路349號23樓,115/04/20,121.525648,25.056811
42856365,全通跑而勁有限公司,臺北市大安區敦化南路2段46號5樓之6,115/04/20,121.548271,25.031307
42857907,宜華投資股份有限公司,臺北市南港區經貿二路188號5樓,115/04/20,121.614993,25.059335
42860086,錦江投資有限公司,臺北市中正區金山北路1號6樓之3,115/04/20,121.530348,25.043935
43943085,創生活網路科技股份有限公司,臺北市大安區復興南路1段204號6樓,115/04/20,121.543492,25.039517
44884303,台灣第一三共股份有限公司,臺北市中山區松江路223號13樓,115/04/20,121.533399,25.05854
45887876,坤義有限公司,臺北市文山區景文街92號8樓之1,115/04/20,121.540915,24.990382
50765471,聚絡創意整合行銷有限公司,臺北市信義區忠孝東路4段553巷6弄16號2樓,115/04/20,121.563505,25.04221
50772760,美力加生物科技股份有限公司,臺北市內湖區內湖路1段98號5樓,115/04/20,121.562837,25.083137
50795258,一鷺國際餐飲股份有限公司台中分公司,臺中市西區中興街120號,115/04/20,120.66322,24.148174
50857681,太妃熊國際開發有限公司,臺北市大安區永康街31之1號,115/04/20,121.529563,25.031192
50861159,聖薇美學有限公司,臺北市中山區長安東路2段162號7樓,115/04/20,121.539353,25.04824
50864120,信撰股份有限公司,臺北市信義區信義路5段5號2樓,115/04/20,121.56234,25.033152
50881140,薈豐頤和股份有限公司,臺北市松山區南京東路4段1號11樓,115/04/20,121.549637,25.051919
50892553,小紅帽國際動畫股份有限公司,臺北市大同區承德路2段215號9樓之2,115/04/20,121.518432,25.059812
50959054,康運投資有限公司,臺北市中山區復興北路164號4樓,115/04/20,121.54386,25.053471
52335457,維美德技術股份有限公司,臺北市信義區基隆路2段51號5樓之6,115/04/20,121.558531,25.030982
52353172,吐司利亞國際餐飲股份有限公司,臺北市大安區信義路2段200號,115/04/20,121.530315,25.033477
52506450,瓏德國際事業股份有限公司,臺北市大安區麗水街9巷6號,115/04/20,121.528968,25.030512
52532648,開酷科技股份有限公司,臺北市南港區園區街3之2號9樓,115/04/20,121.611919,25.056912
52550032,德睿旭科技有限公司,臺北市大安區忠孝東路4段183號13樓之2,115/04/20,121.550901,25.041689
52610685,南僑油脂事業股份有限公司,臺北市中山區建國北路1段21號5樓,115/04/20,121.537051,25.047165
52657718,國賓繽紛烘焙股份有限公司,臺北市中山區中山北路2段65巷4號,115/04/20,121.523762,25.05703
52796970,三維人股份有限公司,臺北市大安區忠孝東路4段183號13樓之2,115/04/20,121.550901,25.041689
53089904,來頡科技股份有限公司,臺北市內湖區瑞光路358巷38弄36號9樓,115/04/20,121.572929,25.075944
53102511,寶悅開發建設股份有限公司,臺北市內湖區民權東路6段15巷25號2樓,115/04/20,121.578449,25.068528
53109514,兆基投資有限公司,臺北市大安區新生南路2段82號2樓,115/04/20,121.534605,25.027215
53127013,中鹿開發股份有限公司,臺北市中山區松江路223號8樓,115/04/20,121.533399,25.05854
53326940,洋學願教育發展有限公司,臺北市信義區松智路1號17樓,115/04/20,121.566081,25.038775
53327080,上云空間設計室內裝修股份有限公司,臺北市信義區信義路4段415號8樓之1,115/04/20,121.559235,25.033304
53550313,伯樂資本股份有限公司,臺北市信義區松高路77號34樓之1,115/04/20,121.570366,25.039591
53561873,台灣奧特斯股份有限公司,臺北市信義區基隆路1段333號22樓2213室,115/04/20,121.561111,25.034254
53757757,立展企管顧問有限公司,臺北市內湖區洲子街183號4樓,115/04/20,121.567252,25.081507
53934655,民瑋投資股份有限公司,臺北市松山區敦化北路167號13樓,115/04/20,121.549434,25.054708
53934661,春宇投資有限公司,臺北市松山區敦化北路167號13樓,115/04/20,121.549434,25.054708
53945153,雲端達人科技股份有限公司,臺北市中山區林森北路577號11樓,115/04/20,121.525848,25.065508
54177588,雲和全球投資有限公司,臺北市中山區南京東路3段217號5樓,115/04/20,121.542919,25.05207
54270509,陶加藝術創作有限公司,臺北市大安區潮州街82巷10號,115/04/20,121.524985,25.028414
54330725,斯堪尼亞資融股份有限公司,臺北市中山區南京東路3段77號8樓之1,115/04/20,121.538676,25.052157
54663568,大廣國際廣告股份有限公司,臺北市大同區南京西路62號12樓,115/04/20,121.519042,25.052752
54676830,台廣資訊股份有限公司,臺北市信義區信義路4段415號7樓之6,115/04/20,121.559235,25.033304
54999944,恆益開發股份有限公司,臺北市信義區光復南路495號4樓,115/04/20,121.557885,25.03246
55727054,德意開發股份有限公司,臺北市內湖區行愛路100號5樓,115/04/20,121.580599,25.06312
55826097,子藝能源開發有限公司,臺北市中正區漢口街1段85號4樓之4,115/04/20,121.511163,25.045272
59339979,星略智控股份有限公司,臺北市松山區八德路3段212號6樓,115/04/20,121.556762,25.047975
60306418,朋有福有限公司,臺北市中山區錦州街443號1樓,115/04/20,121.543122,25.060279
60306613,梓之林有限公司,臺北市大安區仁愛路4段32號2樓,115/04/20,121.546645,25.037623
60335238,怡新賦能股份有限公司,臺北市中山區南京東路2段32號2樓,115/04/20,121.529207,25.051881
60349802,阿特飛科技有限公司,臺北市大同區長安西路106號6樓之2,115/04/20,121.51858,25.050439
60359532,零曜科技有限公司,臺北市萬華區開封街2段75號3樓之3,115/04/20,121.504928,25.04726
60373675,上竫室內裝修工程股份有限公司,臺北市松山區民生東路5段2之1號,115/04/20,121.555477,25.058156
60399838,瑞明資本控股股份有限公司,臺北市中正區忠孝東路2段130號4樓之7,115/04/20,121.531803,25.042399
60415540,碩嘉永續股份有限公司,臺北市內湖區安康路20號4樓之6,115/04/20,121.593028,25.061779
60428073,三三會所股份有限公司,臺北市大安區安和路1段33號1樓,115/04/20,121.550847,25.038847
60428186,玖根湯股份有限公司,臺北市松山區長春路451號8樓,115/04/20,121.547484,25.054592
60432935,捷徑資服有限公司,臺北市內湖區安康路20號4樓之6,115/04/20,121.593028,25.061779
60454579,凱德國際有限公司,臺北市信義區松德路161號13樓之2,115/04/20,121.574837,25.036394
60502354,邁進國際企業有限公司,臺北市大同區西寧北路78之16號,115/04/20,121.508688,25.05443
60511706,昌泰資本股份有限公司,臺北市松山區南京東路4段103號6樓之1,115/04/20,121.554543,25.051822
60515626,西城商品有限公司,臺北市內湖區新明路246巷3弄28號5樓,115/04/20,121.584638,25.057562
60527236,瓦悠生活有限公司,臺北市中山區復興北路366號7樓,115/04/20,121.543965,25.060535
60529190,佶鼎建設股份有限公司,臺北市中山區長春路328號11樓之1,115/04/20,121.540936,25.05453
60543799,宇知人工智慧股份有限公司,臺北市南港區三重路19之13號4樓,115/04/20,121.613229,25.058551
60561178,綠環尚品股份有限公司,臺北市大安區大安路1段80號2樓及82號2樓,115/04/20,121.546001,25.04116
60566693,亮全實業有限公司,臺北市大安區和平東路2段163號3樓,115/04/20,121.541542,25.025333
60593755,滋源有限公司,臺北市文山區木新路3段80號1樓,115/04/20,121.563357,24.982415
60618708,敦品三號創新投資股份有限公司,臺北市內湖區港墘路221巷37號4樓之1,115/04/20,121.574859,25.073598
60632820,安大價值投資股份有限公司,臺北市內湖區洲子街79號2樓,115/04/20,121.571481,25.080159
60639632,歐瑞管理顧問有限公司,臺北市大同區西寧北路87號之1一樓,115/04/20,121.509097,25.056462
60645395,快樂蛋餅股份有限公司,臺北市大安區和平東路2段311巷19號1樓,115/04/20,121.545227,25.025258
60680625,旭暉投資有限公司,臺北市中山區南京東路2段178號4樓之1,115/04/20,121.535113,25.051819
60688078,思邁智能股份有限公司,臺北市大安區光復南路438號11樓,115/04/20,121.557372,25.035986
60768585,餘韻有限公司,臺北市松山區光復南路32巷13號,115/04/20,121.556296,25.046641
60792092,三子設計制作有限公司,臺北市信義區福德街268巷43號1樓,115/04/20,121.585297,25.04055
60793557,絲萬萬整合行銷股份有限公司,臺北市信義區祥雲街13之1號地下,115/04/20,121.5742,25.019321
60793613,玉竹有限公司,臺北市中正區館前路20號5樓,115/04/20,121.514903,25.045269
62253795,伴飛科技顧問股份有限公司,臺北市中山區南京東路2段101號11樓,115/04/20,121.532636,25.05224
66837389,英榮投資有限公司,臺北市松山區光復南路65號3樓,115/04/20,121.557931,25.045594
69316264,威俐國際股份有限公司,臺北市大安區和平東路1段6號11樓,115/04/20,121.523047,25.026847
70380088,中苑企業有限公司,臺北市萬華區萬大路322巷12號1樓,115/04/20,121.499916,25.02449
70447905,台灣感應電子股份有限公司,臺北市中山區民權東路1段45號6樓,115/04/20,121.524727,25.062909
70465591,台灣凱訊電信股份有限公司,臺北市中山區中山北路2段129號13樓之1,115/04/20,121.523176,25.061454
70482297,信德聯立股份有限公司,臺北市中正區市民大道1段100號地下1層(鄭州街地下商場電子區038號店),115/04/20,121.51748,25.048445
70538222,讚美之泉視聽文化股份有限公司,臺北市松山區南京東路5段343號9樓,115/04/20,121.567646,25.051556
80176331,台灣萬代南夢宮有限公司,臺北市松山區民生東路3段156號8樓之2,115/04/20,121.547604,25.057396
80462714,達士通藥品生技有限公司,臺北市北投區承德路7段348號9樓,115/04/20,121.504031,25.11766
80523352,捷進顧問有限公司,臺北市大安區信義路3段27之1號2樓,115/04/20,121.534367,25.033774
80534739,誠益投資股份有限公司,臺北市大安區潮州街152號1樓,115/04/20,121.528886,25.028403
80661072,宗輝投資股份有限公司,臺北市萬華區西園路1段159號2樓,115/04/20,121.499422,25.035014
82876922,雙月生物科技股份有限公司,臺北市中正區濟南路1段7號,115/04/20,121.521921,25.042701
82907853,翔泰財經股份有限公司,臺北市中正區忠孝東路1段152號11樓之6,115/04/20,121.52592,25.04398
82908895,海龍控股股份有限公司,臺北市中山區南京東路3段168號14樓之2,115/04/20,121.541497,25.051676
82977668,莯蘴國際有限公司,臺北市大安區信義路3段106號7樓之6,115/04/20,121.538304,25.03328
83031057,太學中科股份有限公司,臺北市南港區園區街3之1號4樓,115/04/20,121.611839,25.057765
83051166,瑞群生技股份有限公司,臺北市大安區忠孝東路4段219號8樓,115/04/20,121.552513,25.041661
83084650,聿信國際有限公司,臺北市信義區信義路4段460號18樓,115/04/20,121.558797,25.032823
83170178,台裕精密科技股份有限公司,臺北市中山區中山北路3段57號6樓,115/04/20,121.523064,25.06828
83223885,擇木良禽映像有限公司,臺北市中正區紹興北街35號4樓之3,115/04/20,121.525529,25.045399
83282119,理想生活控股股份有限公司,臺北市中山區玉門街1號,115/04/20,121.520497,25.070359
83401585,台灣日信科技股份有限公司,臺北市中山區錦州街28號4樓,115/04/20,121.524505,25.060241
83468902,洗悅專業洗衣服務股份有限公司,臺北市士林區大南路349號,115/04/20,121.516972,25.089054
83485557,薪寰企業有限公司,臺北市大安區忠孝東路3段259號7樓,115/04/20,121.54206,25.041843
83535775,騰岳允成有限公司,臺北市大安區忠孝東路4段183號13樓之2,115/04/20,121.550901,25.041689
83588998,元治博威環球資產管理股份有限公司,臺北市大同區南京西路288號5樓之10,115/04/20,121.513989,25.053909
83683515,耘光股份有限公司,臺北市大安區新生南路3段88號6樓,115/04/20,121.533355,25.018122
83701154,澄策顧問有限公司,臺北市大安區忠孝東路4段183號13樓之2,115/04/20,121.550901,25.041689
83769999,天貴美建設股份有限公司,臺北市中正區水源路89號2樓,115/04/20,121.519332,25.021186
83785766,台灣藤田飯店股份有限公司,臺北市中正區忠孝東路2段89號3樓,115/04/20,121.530672,25.043143
84206505,長倫彩色印刷股份有限公司,臺北市萬華區桂林路242巷70號1樓,115/04/20,121.493401,25.036017
84207069,祥溢捲門企業有限公司,臺北市北投區光明路205號4樓,115/04/20,121.503559,25.136306
84709984,翔泰投資股份有限公司,臺北市大同區承德路3段209之1號,115/04/20,121.518975,25.069817
84951502,全鑫投資股份有限公司,臺北市中山區吉林路24號10樓之3,115/04/20,121.529954,25.051331
85013934,安鑫生物科技股份有限公司,臺北市信義區忠孝東路5段1之3號14樓,115/04/20,121.564905,25.041481
85104723,邁思國際旅行社股份有限公司,臺北市中山區松江路328號7樓,115/04/20,121.532968,25.060987
86383028,世雅育樂股份有限公司,臺北市中山區南京東路3段168號11樓之3,115/04/20,121.541497,25.051676
86385617,玉山證券投資信託股份有限公司,臺北市信義區基隆路1段333號13、14樓,115/04/20,121.561111,25.034254
89139793,賦能感股份有限公司,臺北市松山區民生東路3段135號3樓,115/04/20,121.548428,25.05796
89143038,鴻擎資訊有限公司,臺北市大同區甘谷街26號5樓,115/04/20,121.510876,25.052772
89471691,正殷有限公司,臺北市南港區福德街415號13樓,115/04/20,121.591761,25.04002
90105188,金宏亮科技有限公司,臺北市中正區仁愛路2段25號5樓,115/04/20,121.527305,25.038461
90118509,第一金私募股權股份有限公司,臺北市中山區民權東路3段6號7樓,115/04/20,121.538897,25.062114
90177035,皇璟國際有限公司,臺北市萬華區漢口街2段29號,115/04/20,121.507574,25.045583
90188510,臻愛美股份有限公司,臺北市中山區民權西路27號12樓,115/04/20,121.521446,25.062992
90256376,美美寶國際股份有限公司,臺北市南港區松河街398號5樓,115/04/20,121.589282,25.055205
90277111,沐霆生活股份有限公司,臺北市中山區建國北路3段90號1樓,115/04/20,121.534685,25.06649
90325129,旭康漁電科技股份有限公司,臺北市士林區德行西路35號5樓,115/04/20,121.523639,25.106112
90333628,淵陽有限公司,臺北市中正區忠孝西路1段72號2樓之5,115/04/20,121.514062,25.046827
90349255,萬埜拓業有限公司,臺北市信義區松德路171號5樓之6,115/04/20,121.574802,25.03586
90350647,矩明數位有限公司,臺北市內湖區瑞光路335號3樓,115/04/20,121.575081,25.077407
90413925,威電儲能科技股份有限公司,臺北市內湖區瑞光路605號10樓,115/04/20,121.566948,25.080133
90492499,集星國際行銷貿易股份有限公司,臺北市中山區民權東路1段72號6樓之11,115/04/20,121.525183,25.062515
90538333,黑吉貝爾有限公司,臺北市大安區忠孝東路4段183號13樓之2,115/04/20,121.550901,25.041689
90538713,金鶴林有限公司,臺北市信義區莊敬路4段346號,115/04/20,121.564145,25.027774
90650222,愛仁股份有限公司,臺北市大安區信義路4段1號2樓,115/04/20,121.543915,25.033566
90672921,盛群儲能科技股份有限公司,臺北市中山區松江路126號3樓之2,115/04/20,121.532765,25.052709
90680014,賦能港科技股份有限公司,臺北市信義區光復南路565號2樓,115/04/20,121.557598,25.03084
90687608,明健聯合股份有限公司,臺北市松山區民生東路5段69巷15號1樓,115/04/20,121.558098,25.059487
90710988,拾弎向室內裝修有限公司,臺北市萬華區萬大路424巷176號,115/04/20,121.493348,25.02062
90829254,科林資訊有限公司,臺北市大安區忠孝東路4段183號13樓之2,115/04/20,121.550901,25.041689
90841709,誠璞實業有限公司,臺北市大同區市民大道1段211號8樓之13,115/04/20,121.518412,25.049133
90849688,笙笑有限公司,臺北市松山區南京東路4段53巷10弄1號1樓,115/04/20,121.55123,25.053243
91104150,唯眾璞匯有限公司,臺北市信義區基隆路1段159號12樓之2,115/04/20,121.565183,25.04196
91110907,固力德資通有限公司,臺北市松山區八德路3段230號3樓之1,115/04/20,121.55722,25.048024
93366643,一鷺國際餐飲股份有限公司台中南屯分公司,臺中市南屯區田心里南屯路2段458之1號,115/04/20,120.644232,24.138458
93366643,一鷺國際餐飲股份有限公司台中南屯分公司,臺中市南屯區南屯路2段458之1號,115/04/20,120.644232,24.138458
93367018,金御豐國際有限公司,臺北市中山區建國北路3段92號7樓,115/04/20,121.534468,25.066683
93485211,易飛能科技股份有限公司,臺北市信義區基隆路2段125號14樓,115/04/20,121.556987,25.02842
93497413,煥晶股份有限公司,臺北市大同區南京西路348之1號9樓之1,115/04/20,121.51139,25.05374
93511317,泰豪美食餐飲股份有限公司,臺北市松山區光復北路154號,115/04/20,121.556798,25.052714
93575607,嬌滴滴會社有限公司,臺北市信義區福德街79號,115/04/20,121.581254,25.036897
93597932,大鬍子私廚有限公司,臺北市士林區天母北路68之1號,115/04/20,121.526602,25.122412
93638238,探景有限公司,臺北市大安區敦化南路2段105號25樓,115/04/20,121.549122,25.028461
93698376,合作今庫國際有限公司,臺北市大同區延平北路2段154號,115/04/20,121.511429,25.057877
93705756,超好玩網遊科技有限公司,臺北市內湖區成功路2段235號2樓,115/04/20,121.590911,25.067754
93707467,星辰網遊科技有限公司,臺北市內湖區成功路2段235號2樓,115/04/20,121.590911,25.067754
93732043,齊業工程有限公司,臺北市內湖區成功路4段30巷47號4樓,115/04/20,121.592096,25.082463
